student_id,quiz_id,subject,score,date,feedback
S0553,fff44e5d-3977-4390-86a5-f1dc88568143,English,64,2024-12-13,Below average
S0554,ed68f08f-69ac-490b-a064-fd6a3e3c68fc,English,82,2025-04-02,Needs improvement
S0554,627010af-7385-44bb-aae0-cea6099e3c99,Social Science,76,2025-04-20,Good progress
S0554,d22b6f16-32c1-45b0-9cc1-ba41932cd1bb,Computer Science,95,2025-02-08,Good progress
S0554,83e36025-675a-48e6-8bbb-79e3a3b5b162,Math,59,2025-03-21,Below average
S0554,431c85ca-0b02-4100-bb70-ca4fad4a3869,History,63,2025-03-17,Excellent
S0555,6cae91e9-ac8e-4399-8258-6782fe74ab05,English,45,2025-03-20,Good progress
S0555,0d854874-7cca-4bd9-94d3-20f3ffa57a0b,Computer Science,76,2025-01-29,Excellent
S0555,5b629712-c06f-4818-b92d-fffdee12eb1a,History,88,2025-04-25,Below average
S0555,8ce4b59f-2b52-413f-b8b1-406706d43027,English,90,2025-03-15,Below average
S0555,a4e4a628-a361-4818-a6d8-f76ec67616b0,Science,85,2024-12-12,Needs improvement
S0555,1a112ca3-0ba9-46ac-b450-19a721b05f66,Computer Science,98,2024-11-28,Below average
S0555,e24ff350-722b-4e34-8075-6727d4c46b1f,Computer Science,54,2025-05-04,Needs improvement
S0555,a8da5ecc-ca97-44ac-8ff1-cc2d06489422,Science,54,2025-02-04,Excellent
S0556,ee357520-4266-4ae1-b6c0-8e5f9808f5e2,Computer Science,77,2025-03-17,Good progress
S0556,dbed6d86-d43e-4f80-bd43-e9036fef3164,Economics,88,2025-01-12,Good progress
S0556,31bbdbaf-311b-4f7e-9685-62626d141669,Social Science,46,2025-04-10,Good progress
S0556,1adf292f-fc4c-43d8-a9fa-7dadb55e5224,Social Science,49,2025-04-01,Below average
S0556,c3958926-af9c-42dc-9925-f42763ec811b,English,63,2025-04-19,Below average
S0556,07edc731-d4dd-4233-afd1-952ae05658ec,Science,78,2024-12-06,Needs improvement
S0556,7117c74f-8510-4cdb-a7d4-21f2e087e9a0,History,98,2024-12-12,Good progress
S0557,c87a367c-8615-49c5-98b9-18428df21ecc,Science,45,2025-01-21,Good progress
S0557,cdb08599-2f38-47c4-adc8-a5889b0b53d2,Social Science,79,2025-03-09,Excellent
S0557,a6e0b75b-9d99-47e5-9d1a-0ea5ff8d58cd,Science,69,2025-03-02,Below average
S0557,d1ff9dfa-891a-4e79-96d4-27f6e9d99957,Science,68,2025-04-30,Good progress
S0557,61e52b64-0da5-41f0-8b00-32324c69268e,English,66,2025-04-19,Excellent
S0558,9ba74d82-5d3a-4516-bf19-bb0768f7ec1c,Social Science,73,2025-03-08,Needs improvement
S0558,cbd99237-706f-4867-abc2-5a9f1306da33,Social Science,81,2024-12-29,Below average
S0558,8a665129-5cf9-44a5-a401-2b3fe277c5b1,Science,60,2025-01-20,Below average
S0558,107dd640-fdd1-4470-abff-26f292c0e53f,English,84,2024-12-07,Needs improvement
S0558,a82210f3-0c88-4f21-89b3-7eaeae6f4816,Science,84,2025-03-14,Below average
S0558,8b473727-f77a-4114-bea0-aefdc61e8cfb,Science,92,2025-05-15,Good progress
S0558,224915cf-29ae-4bf5-a83b-1c44ad1af489,History,66,2025-05-08,Needs improvement
S0558,5e55fca0-99f4-45c2-8edc-d07042aed5b0,Social Science,69,2025-03-19,Below average
S0559,f63d3268-877c-4809-894f-63de8b1d4567,Computer Science,51,2025-02-03,Needs improvement
S0559,e80a6846-aeee-4797-92aa-0b910f66d184,Computer Science,74,2024-12-21,Good progress
S0559,7d83dc3e-4186-42ff-a7dd-a6dbe66d53f9,Science,78,2025-01-09,Excellent
S0559,16b2d2ee-6e0b-4fda-a747-78d35dd481b7,Social Science,48,2025-02-27,Needs improvement
S0559,3e40667f-6e6c-47f8-9c49-7a3bcb55833b,Math,86,2025-04-25,Good progress
S0559,3d4f8de6-5756-47ec-a6e6-7f73e169b5ce,Social Science,63,2025-03-25,Below average
S0559,8618c6b3-3fab-4333-88b7-bffae941972a,History,78,2025-01-05,Excellent
S0559,8ef120ff-fe8b-43d8-ab4e-a519ff9b0acd,Math,48,2025-01-19,Needs improvement
S0560,724562f3-5811-4622-a812-8b49c390b3bf,Social Science,76,2025-02-26,Below average
S0560,3a5f60aa-c4ea-4f3f-a808-3b0dcb70d6eb,History,80,2025-04-06,Good progress
S0560,9acc1c9c-0d1f-4b4c-af80-9ca7766f091a,Social Science,76,2025-01-17,Good progress
S0560,7878a4f8-de84-4336-9eb1-957a07f37708,History,64,2025-04-26,Excellent
S0560,adf608d4-d0c7-40dc-8e11-716b562b48b4,History,65,2025-04-09,Excellent
S0560,02f47d8d-7589-4f88-821e-f724da2038ca,Computer Science,71,2025-05-24,Good progress
S0560,48fecd99-f258-4acb-bfe9-a4e3b885fca5,Math,51,2025-04-29,Excellent
S0561,6bb9b3f8-af39-4f55-8d35-d61ddec386ef,History,68,2025-02-11,Needs improvement
S0561,17b68482-448e-49a7-adb4-45467823906f,Economics,74,2025-01-04,Below average
S0561,efa08c2e-7833-4c47-b6f6-b646a62966c4,Science,69,2025-01-10,Below average
S0561,7ee37934-2e4c-4956-bcce-b7bfc2dbf572,English,52,2025-03-22,Excellent
S0561,47c27d13-3f48-44e5-9824-45eae9345d90,History,69,2025-04-20,Below average
S0561,ac773ff5-2811-4eef-897c-14e0e500232b,English,79,2025-05-09,Needs improvement
S0561,de32edc1-14ee-465d-9ce0-1cedfcdd3ef2,Computer Science,96,2025-03-02,Below average
S0562,1537091c-8518-48de-b76e-86eaafb6eccf,Math,95,2025-02-20,Needs improvement
S0562,5fbb4a0d-cfc2-4ab4-a1dc-00a33b37858f,English,78,2025-05-16,Needs improvement
S0562,4e74d438-7440-42fe-896c-460d985418a8,Economics,56,2025-04-04,Good progress
S0562,e4b0e347-daec-46eb-9dd4-1da4cc5ae55c,Social Science,83,2025-02-13,Good progress
S0562,aa74525f-11dc-4aa7-b3f0-8d5420b4c37c,Social Science,45,2025-02-25,Needs improvement
S0563,543c3fa5-91a4-42da-be6a-dd4f52866c43,Social Science,73,2025-05-03,Good progress
S0563,558891a6-99ae-437c-98e8-8c00c2fce37e,Computer Science,48,2025-04-06,Needs improvement
S0563,a046b0f2-3414-4246-802d-2faede8978bb,Computer Science,51,2025-04-03,Excellent
S0563,ad029bfe-4e53-4a22-b573-2d13a38c1b63,English,69,2025-01-21,Below average
S0563,0ade28f8-c8f6-4654-887c-b6eb0e160730,English,89,2025-04-24,Needs improvement
S0563,55c4f0a1-8d94-4401-b080-89e93ef8ee9f,Economics,81,2024-12-13,Needs improvement
S0563,8a0180de-97b7-4c91-9944-a254cc9f9827,Computer Science,51,2025-02-08,Good progress
S0564,8f2004e8-c961-4a9d-8cf7-89eaf0d4c784,Social Science,79,2025-03-27,Needs improvement
S0564,9cbd8cfb-dbb3-4ec0-bbe6-f8e504ece7d4,History,74,2025-03-04,Excellent
S0564,3b7dbc3b-24fd-4c66-9ae8-892e4d824034,Social Science,52,2025-01-31,Excellent
S0564,4ed30390-8ec2-4f9b-8aba-d1581af93269,History,78,2025-04-28,Excellent
S0564,1e3fe0b7-32fa-4803-8d6b-44bd760cba2f,Math,60,2025-04-06,Needs improvement
S0564,f68f1b65-dcd7-44ad-bc9e-a255e8417083,Computer Science,94,2025-02-18,Below average
S0564,15c3a8e9-e424-4aa3-bbf6-279bf9e8e4c0,History,61,2025-04-09,Excellent
S0565,79cf0be3-53d6-421e-b7a3-0dd0d8faddc4,Math,95,2024-12-07,Good progress
S0565,f8be3e90-ca7b-406d-b561-353ab235fe52,Social Science,46,2024-12-27,Good progress
S0565,dc451516-ee5a-43f8-9d8c-af5f30ccdebe,Social Science,55,2024-12-11,Excellent
S0565,581d3a00-2960-4478-a57d-904898965a77,History,83,2025-03-28,Excellent
S0565,47f620d6-9668-4fd7-b1b8-2bfafb78db93,Computer Science,90,2025-02-01,Excellent
S0565,38e1af4d-8f8d-4608-a9c7-028ba00af2ee,Math,55,2025-01-20,Good progress
S0566,5ee3c8d1-26bd-48ee-8ce5-ed5a23f470f5,English,94,2025-02-19,Needs improvement
S0566,25c22889-a07a-4eb1-867e-dd88083d8990,Social Science,84,2025-05-05,Needs improvement
S0566,5151062c-3f4e-4efc-8a0d-36e1bf57bbc1,History,67,2025-02-23,Good progress
S0566,82553c52-49e3-4a0f-babd-25739de3bcf2,Science,81,2025-01-12,Needs improvement
S0566,3d57d63a-c620-4729-bda0-6f1d5463d5df,Science,70,2025-04-10,Excellent
S0567,463d48a9-ad1a-499b-9caa-ef6ce7d0a8c9,Science,85,2025-04-29,Below average
S0567,e2c98a46-3621-4a85-b384-f8c77ecb4dda,Economics,50,2025-05-23,Below average
S0567,1a8cee2e-167e-43e2-840a-a5dc20efb335,History,44,2024-11-24,Needs improvement
S0567,2eb2a39a-d623-4e5d-83e5-3f1a0443c104,Math,90,2025-02-23,Excellent
S0567,9181d779-e091-4f22-939f-fefc7ca38b33,Social Science,77,2025-01-02,Good progress
S0568,2966edca-bc77-43fe-95f4-85ef200f77c9,Social Science,59,2025-03-22,Below average
S0568,270ac4aa-a24c-4f17-ac69-9baedcff8da7,Social Science,99,2025-03-13,Below average
S0568,b07d592b-3fd7-40be-b5d3-8c1f69c2d28b,Science,95,2025-01-25,Needs improvement
S0568,6ffb6921-0aea-45c2-b414-bd5053c3e9f7,English,62,2025-01-06,Excellent
S0568,7066a7af-7974-40d9-8fda-d965bcf373b8,Computer Science,59,2025-03-11,Below average
S0568,52a34b81-f4e3-49f7-b8be-b1f05768edbe,Social Science,52,2025-02-20,Good progress
S0568,e7a7df10-c62c-4ea1-9516-01be0164d621,Computer Science,59,2025-02-27,Needs improvement
S0569,930ae076-68e4-4504-b12f-4616baadeea7,Economics,84,2025-04-18,Good progress
S0569,2d85b1e4-d3d0-4b36-b3ea-b5fa37253a34,Science,49,2025-04-28,Good progress
S0569,7918f758-cd9b-42cf-ac95-448dafd1e2bf,English,49,2025-01-18,Needs improvement
S0569,a5a33366-22c4-4b96-a3f4-cbd7a67fc530,Science,56,2025-02-23,Excellent
S0570,944cfeb8-eabf-414a-b445-82611744b285,Economics,71,2025-04-23,Excellent
S0570,e9bb0a5e-6b5d-42a5-95a3-e64ef1f4356a,Math,49,2025-03-17,Good progress
S0570,5a74bbe0-d716-40c5-b084-2ce3b868b3e0,History,79,2025-04-17,Good progress
S0570,f84a5be7-05a2-439c-9251-f45884128b78,Science,49,2025-02-13,Excellent
S0570,01a6b120-d5d9-4fc6-815a-bd77c26d208a,English,46,2025-05-13,Needs improvement
S0571,a699002d-170f-46d9-a9e9-bed65a278f24,Science,90,2025-02-07,Needs improvement
S0571,fbc5fc02-1ba6-446a-9b4b-0a5a63b66bbf,English,88,2025-03-31,Excellent
S0571,309baa21-75f3-43d7-874c-61517fc95fc4,Social Science,70,2025-04-03,Needs improvement
S0571,f312addc-b2ba-4e77-b743-71b0f0c5f015,Science,98,2025-01-16,Below average
S0571,77e535a4-4642-479c-8bfd-f69b2889a13a,Computer Science,55,2025-05-23,Below average
S0572,5fa030ff-55aa-4896-ac7e-d93df8ba675a,Computer Science,65,2025-04-11,Needs improvement
S0572,f430c48e-3aec-49f8-a49d-d2f973b9ab33,Computer Science,87,2025-04-16,Needs improvement
S0572,81b29f27-e265-4ea7-9dfb-bded609c8660,Computer Science,93,2025-03-31,Excellent
S0572,0ed51de3-de16-4951-bbd7-6d3873577739,Science,97,2024-12-07,Excellent
S0573,0d94d189-13e8-4ddc-bf3f-30791d84bc22,Social Science,93,2025-02-18,Below average
S0573,f43cca3e-4677-464b-9f34-738d055e956b,Economics,51,2025-04-06,Good progress
S0573,5d095964-365f-47bd-bb10-5213c171fdd8,Math,46,2024-12-18,Needs improvement
S0573,ee93c8f5-e48d-43fd-bfc6-277ebaa03f22,Science,40,2025-01-21,Good progress
S0573,34ed7eb1-558f-4f3a-9b5b-7de5c24437a7,English,56,2025-02-04,Needs improvement
S0573,d5458518-0b17-4638-961a-c20cf893a826,Social Science,77,2025-05-25,Excellent
S0573,1c7a33f7-ab4a-4f7d-b55b-8d7cc85ef17c,Math,40,2024-11-24,Good progress
S0573,4a965eac-60e9-42b0-bbc0-679afe884871,History,79,2024-12-25,Below average
S0574,a791a72b-37db-4c9c-a54a-45c96d8423ad,English,95,2024-12-08,Below average
S0574,d12ce578-24a3-4424-938e-e287214c970a,Computer Science,100,2024-11-24,Below average
S0574,f3fce7a8-6e51-4523-b317-217448270063,Science,68,2025-02-21,Excellent
S0574,39308d1e-7488-42a5-868f-7af7e815b49e,Social Science,92,2025-02-05,Good progress
S0574,d536097e-d7fd-4364-aceb-efe30da5f893,Social Science,95,2025-03-15,Good progress
S0574,23370dfd-a581-423d-aa81-4b4f3c976e07,English,99,2024-12-24,Needs improvement
S0574,3056d07d-1d13-4759-817d-a2f727e5536d,Economics,80,2025-05-05,Below average
S0574,0e06f819-e90e-4a1e-a7f2-ecc06df3abe0,Economics,62,2025-01-08,Excellent
S0575,263e730f-516c-435c-bf4d-d8efd1d6ddb6,English,40,2025-04-25,Good progress
S0575,dc68c091-f23d-4bd6-b89f-7c217f299756,Economics,59,2025-04-02,Good progress
S0575,5760e09d-2ac3-416d-a1e5-aa77338d2ddd,English,81,2025-04-03,Needs improvement
S0575,09afb17d-cdf1-42fe-9fcc-9375b8ecc263,English,56,2025-04-21,Needs improvement
S0575,8cb2a0eb-c2a6-4aba-ae61-c4a302f2c944,Science,65,2025-03-20,Needs improvement
S0575,248a1a71-941f-4211-93c0-1a64bb4a6ab8,English,94,2025-03-11,Good progress
S0575,2338e938-04fa-435a-84d5-64beec1c4060,History,79,2024-11-29,Needs improvement
S0576,ac480d37-cd3f-4163-b200-e8b1e27798ea,Science,65,2025-04-15,Good progress
S0576,aa43d605-d570-4ad8-be06-25e21e883644,History,55,2025-04-10,Below average
S0576,bc0a3409-5812-4d15-91f4-9a237547eb3f,Computer Science,94,2025-02-20,Good progress
S0576,6db7d8a7-7727-4d83-88ed-448344353a52,History,69,2025-05-07,Below average
S0576,3b981ebb-1fff-4b59-b6bd-e20753cadfdb,History,88,2025-01-18,Below average
S0576,b45ceb40-0210-4a5e-a03d-b5dac759e295,Science,41,2024-12-13,Needs improvement
S0576,95299f9a-19b1-4e86-8223-4466070b5f42,Science,71,2025-02-06,Good progress
S0577,1b165110-86bd-44ed-bdef-646b106cdc3c,Economics,56,2025-01-13,Needs improvement
S0577,175af12d-9cac-4e3b-bcaa-4a8a0486cdad,Computer Science,86,2025-03-15,Needs improvement
S0577,b8668ce4-5fb8-4768-a5d7-5769b06d8f51,Science,69,2025-04-19,Excellent
S0577,68a46bb1-3215-4562-a25d-a9108c67f6df,Economics,40,2025-03-06,Below average
S0577,b7155a3a-1964-4d93-9def-e4f8c00f6a96,Economics,42,2025-01-16,Below average
S0577,e50d05ee-9f5c-4ccd-bbf7-5502c64ad95d,Math,58,2025-04-17,Excellent
S0577,9081bf9f-ad99-4737-8454-d9450caecd3d,Science,79,2025-03-03,Below average
S0577,6019f5a5-ecf1-4128-94ce-6d6a8479ec7b,Social Science,40,2025-03-12,Needs improvement
S0578,8b640b7a-5221-4a5a-bb24-c2addca71f4a,Social Science,46,2025-01-27,Good progress
S0578,c8348d11-cb2a-4ad1-9339-7fb481817d1d,Social Science,90,2025-04-17,Needs improvement
S0578,7e01dfe5-3bd1-4294-8aff-45fe7c7bd3c6,Computer Science,65,2024-12-09,Needs improvement
S0578,61341677-1e80-4a40-bec9-387e94ac4495,Economics,86,2025-05-17,Excellent
S0578,903c9446-2e66-4a67-92c7-745d8b179220,English,81,2025-02-11,Below average
S0578,f0126d7f-24f7-4512-8a3e-8b087945b171,Science,46,2025-04-07,Excellent
S0579,4255ecb5-587f-409e-99f0-031f6ec5570a,History,80,2025-05-11,Needs improvement
S0579,df197979-7026-4378-a8b3-1d04338e89aa,Math,59,2025-03-02,Good progress
S0579,bf11be29-c92d-435f-8527-cb1df0368a74,History,73,2025-04-05,Below average
S0579,7213bedb-bb1e-4a01-bc56-9b787f4af89e,Math,89,2024-12-16,Good progress
S0579,a7e4801e-8e33-4173-8806-7a9723ff259a,History,70,2024-11-26,Below average
S0579,20eb2233-4e54-4d12-bb2e-f6d5bdb8dd59,Social Science,51,2024-11-24,Good progress
S0580,5041916c-1b74-4cc5-8260-ec0132f1a1f8,Economics,95,2025-05-15,Excellent
S0580,8b14ebec-fbde-4f76-83e1-0cc4642b633e,Math,99,2024-11-25,Excellent
S0580,a388bb61-8395-4c1b-bb42-1adf2015134a,History,99,2024-12-17,Needs improvement
S0580,c5283ff8-622d-42bd-87dd-1bde62d98af0,Social Science,44,2025-03-22,Good progress
S0580,fb7c1f80-bbd8-429e-a29f-1d125e0de21b,Economics,49,2024-12-22,Good progress
S0580,183affa7-de0d-44a7-b6c6-261f8f040a85,Economics,94,2025-01-21,Below average
S0580,8a5862bd-7af0-4069-8178-76a121597af3,Science,47,2024-12-16,Excellent
S0580,51b810e5-b3e6-4f05-9e34-765056150244,Economics,69,2024-12-28,Good progress
S0581,ccb995a0-921d-4732-a2e4-5c46f095349d,Science,77,2025-05-19,Excellent
S0581,6b8fd7ad-2dfd-4c77-b91b-7acc8cc7dc97,Science,61,2024-12-10,Below average
S0581,8f1d0966-d693-4bce-bcad-37182a0e5872,Social Science,81,2025-04-03,Excellent
S0581,7a980c06-3e69-4e15-97f8-fa1ed63616cc,History,45,2025-04-13,Needs improvement
S0581,4aa9f1cf-ce24-4d90-bdb5-b4f5d936411d,Computer Science,96,2024-12-28,Needs improvement
S0581,f1505c5b-a359-4d15-85a6-8484c3a102aa,History,83,2025-02-18,Excellent
S0582,661bbede-4305-4e94-a461-a9a24b17c0cc,English,50,2025-01-17,Needs improvement
S0582,f6ab76cf-88eb-42a4-a229-219b49c3718f,English,91,2025-05-25,Excellent
S0582,e5c7b050-d209-4516-87aa-4c20d86bcfcd,English,91,2025-05-24,Below average
S0582,01c395f6-ce02-4905-b601-1445fe55c0f8,Science,89,2025-03-30,Below average
S0582,bd6d662c-b753-47fb-b713-8ab39e65013d,Economics,88,2025-04-13,Below average
S0582,6ca8f848-6a1e-4cc1-824d-8c2a0a2d5d93,English,100,2025-01-02,Below average
S0583,dbd48586-f1bc-4767-aac3-cde89290f43a,English,40,2025-02-10,Good progress
S0583,8ab16604-a19f-498a-8953-a2e4e0132b32,Social Science,96,2024-12-19,Needs improvement
S0583,6196fac2-7854-4649-98fd-b947538e0f8e,Math,78,2024-12-03,Excellent
S0583,c28d744b-68d2-46a7-bc74-9717e5b592a1,English,40,2025-05-10,Needs improvement
S0583,cb6bea31-7f53-4431-a291-00dbcd6553e3,Math,49,2025-03-25,Good progress
S0583,f1c5ee98-5168-4d83-b857-238e7a7d3d55,English,62,2025-02-04,Excellent
S0584,7066ad75-33ae-4507-81a3-58c4566b6b58,Math,59,2024-12-05,Good progress
S0584,c177b5eb-e81d-49c9-b133-51b458a1a263,Math,66,2025-03-12,Below average
S0584,e532446d-f17a-44be-adf0-5d1fd4de9bbb,Economics,86,2024-12-07,Excellent
S0584,8f2736a0-f0cc-4049-9661-36c955674e5c,Science,52,2025-04-19,Needs improvement
S0584,83e3b6f0-8594-4ad1-8241-fbac40e6a58f,Math,54,2024-12-18,Good progress
S0585,511192ec-7fae-4c43-b671-9b9f672f1839,History,41,2024-11-25,Below average
S0585,f93f71ad-5cca-42f4-9631-51f8d658b0d6,Economics,60,2025-04-07,Needs improvement
S0585,093c8f7d-7762-4675-b610-f1fe96806301,History,52,2025-03-25,Needs improvement
S0585,1fe3574d-66ca-4f8b-8a0a-4d7890280138,Math,46,2025-03-26,Needs improvement
S0586,9321dd21-8154-4d36-89d5-14ef2a39805e,Science,40,2025-01-13,Excellent
S0586,bfd80bd4-5673-4668-bdc1-a2180916eabd,Economics,100,2025-01-02,Needs improvement
S0586,80698273-56bd-46ed-b671-79339b71e242,English,59,2024-12-31,Good progress
S0586,ab8d1fef-2a25-4bb3-9221-1e0455000e0d,English,76,2024-12-29,Good progress
S0586,55704614-2591-4983-9fcd-462168fce25f,Social Science,47,2025-01-21,Below average
S0587,6214580b-daf4-402b-acc6-3e34d54ebae4,Science,80,2024-12-21,Needs improvement
S0587,8d732c72-3d79-45f4-93dd-8e789df5bd47,Science,81,2024-12-22,Needs improvement
S0587,4f070893-ddee-4893-bff3-6914f33ac4d3,Computer Science,77,2025-05-04,Needs improvement
S0587,4da1f099-683d-4955-b8d6-8c2282e7ea71,Economics,90,2025-04-17,Excellent
S0587,ba9a5248-d6a4-482f-bf85-95254cf8b658,Science,63,2025-01-14,Good progress
S0587,46e5f4f7-4609-4445-84b5-c7dce7d9837d,Social Science,100,2025-03-26,Good progress
S0587,2a94e2c7-9690-4bda-9816-2c311f64202b,History,77,2025-01-15,Needs improvement
S0587,40c78f9c-47ac-4b2f-8dd6-bbe821d55c3e,History,41,2025-01-27,Needs improvement
S0588,689db151-d730-43e1-9042-37564c96a526,English,75,2025-02-08,Excellent
S0588,ae081823-ace2-4dbf-aa66-dc594da0c2f3,Math,87,2025-03-19,Good progress
S0588,c11a86e5-71b3-4c0b-9866-5bfe38e51979,Social Science,62,2025-04-24,Needs improvement
S0588,e5ad6ef2-a002-444e-9f67-897bdaa7232b,Computer Science,79,2024-12-27,Good progress
S0588,07868941-4438-4933-82dd-fd3461524167,Economics,82,2024-12-14,Good progress
S0588,a834c382-2d8e-4aad-bb7f-e42bd3ec0005,Economics,67,2024-12-24,Needs improvement
S0588,4505a888-9593-497a-a896-5ea282c2a721,Social Science,47,2025-05-21,Good progress
S0589,9b0ef2d7-7866-490e-8cc4-07dfe6833a45,Math,82,2025-02-23,Needs improvement
S0589,6a54db82-7c25-4da4-ab8e-3559d17b6dcb,Science,95,2024-12-24,Needs improvement
S0589,1b7b56a8-d5da-4eb5-931f-4a6e1845bf2f,Economics,52,2025-05-07,Needs improvement
S0589,ec2e54ce-b9ca-4444-90cd-c657b03fff47,Economics,45,2024-11-27,Below average
S0589,294d7bd7-f623-4144-b6b1-9b7f9309727e,Computer Science,74,2025-03-09,Excellent
S0589,4366b96a-929c-417d-a697-7fa7a527abed,Math,83,2025-04-07,Good progress
S0589,20ecb046-724c-4e3f-a04b-240d61c6d44e,Social Science,52,2025-05-19,Needs improvement
S0590,b613db9d-be77-4498-abe9-8c63c2c22242,Math,63,2025-02-22,Excellent
S0590,3b83db3a-56a8-4653-833d-33d9a4294ea3,Economics,79,2025-04-18,Needs improvement
S0590,820d8ce3-d960-4a16-8dc1-600734115279,History,70,2024-12-15,Below average
S0590,8de0a7a2-f78b-4d7d-819d-c8e3b6746d86,Economics,60,2025-02-28,Good progress
S0590,1ae0640d-c57f-4ea7-bc6f-f53fd0865127,Social Science,89,2025-01-02,Good progress
S0590,972ba64c-3b38-453f-8a1b-06126050c272,Science,62,2025-03-19,Good progress
S0590,b1839ad5-9272-44a0-b217-3736caef10d3,Math,72,2025-01-07,Below average
S0591,a4d03fd9-7f9c-4083-a13b-9bc1d0aa40fe,Social Science,59,2025-05-04,Excellent
S0591,2b2de151-a682-4b02-8f25-f44c793d21ec,Social Science,48,2025-02-02,Excellent
S0591,40f5be79-24cf-4a4d-80e7-9931bb8e5a1a,Social Science,60,2025-02-08,Needs improvement
S0591,e28fc00f-967a-4ec9-992c-e0dcda0e54b7,Science,84,2025-03-24,Good progress
S0591,0f951f00-bc1b-4ae4-85dc-84558f6a5e83,Science,73,2025-05-05,Excellent
S0591,2f445b01-c548-4553-adce-694ef808dd7e,Science,82,2025-03-16,Excellent
S0591,11c4307f-8267-4ad0-a347-b598ae319820,English,41,2025-03-07,Below average
S0591,6066e4e0-26c3-448e-9276-f8dc96a42869,English,92,2025-05-06,Needs improvement
S0592,d5a2b341-5b45-4fcb-8f87-1b100676f35e,English,45,2025-01-21,Below average
S0592,95b1f4b9-2eaa-402e-b7f0-38e1b11704b1,History,74,2025-01-18,Good progress
S0592,8a86456e-37ac-4f80-b2e6-d7dbec40d330,Math,93,2025-02-10,Below average
S0592,fc8f0584-2b83-459e-ba85-01eca9a9c3de,Math,96,2025-04-04,Needs improvement
S0592,4d075ac9-a5ef-42ad-87be-302f4a8a1f61,Math,41,2025-04-16,Below average
S0592,f8aef957-e9d1-4071-97c2-b19b0d03ff67,Math,56,2025-01-19,Good progress
S0593,bf724d6a-1f6f-4bfd-829b-c19412daa4f9,Science,86,2025-03-08,Needs improvement
S0593,d5d5ae88-0eaa-4562-a29e-44f82677e221,Computer Science,66,2025-01-09,Good progress
S0593,6542b9be-6429-4553-8f53-3cd1efbc14eb,Economics,95,2025-04-23,Excellent
S0593,a1ba003a-8eb4-41ac-8a1a-f821433eb987,Science,83,2025-05-22,Good progress
S0593,d842826f-4ce1-491c-b334-3a300096aaaf,Math,98,2024-12-21,Good progress
S0593,0f188afd-38e5-4ea5-a2cc-98f875d62cda,Math,66,2025-02-12,Excellent
S0593,31d97b2e-329f-4961-9ac2-7bf3536b4247,Economics,98,2024-12-07,Excellent
S0593,570e3f40-431e-4d31-87f2-2ba92ec99619,Social Science,90,2025-03-01,Needs improvement
S0594,511d1f03-8ffd-4128-9ae1-4f7cc2012f51,English,100,2025-02-16,Good progress
S0594,6ed3e9a1-eedd-4e6f-adfd-9c8891a8fa96,Social Science,45,2025-02-20,Below average
S0594,a70607b5-28ac-41f8-9d25-7093a99932fc,English,73,2025-01-26,Good progress
S0594,8dbbb8f1-f5e2-4054-acff-cfa24d79cf04,History,72,2025-05-18,Below average
S0594,02339c8f-5030-4aae-b390-81d7694a9e1d,English,54,2024-12-29,Good progress
S0594,6cc5478e-1e97-454d-923c-73c681077353,English,70,2025-01-13,Below average
S0594,fda185bc-141f-45b7-9524-831bb7f25b65,Economics,80,2025-03-25,Needs improvement
S0594,4fc6928c-6e76-443e-87bc-227c583f2a7c,Science,75,2025-01-01,Excellent
S0595,017387ab-3388-4b49-bed1-16e0d99ae9ed,History,45,2025-04-16,Needs improvement
S0595,9fc69e10-d49a-4289-a1fc-3ef0235a832c,Science,78,2024-12-26,Good progress
S0595,5765cb61-3fe0-4b84-ae61-8ecbc1a76009,Math,94,2025-03-02,Below average
S0595,1a4a06d9-f7b4-4cbe-8794-e114c12d7af7,Social Science,79,2025-04-24,Excellent
S0595,3e8e8093-bd90-4bb3-9aea-d8a6316a6818,Social Science,61,2025-03-12,Needs improvement
S0596,9e67894c-b172-441e-9deb-018e49419278,Social Science,81,2025-04-12,Below average
S0596,1c30cde8-618b-4730-89f0-44449be4b973,English,69,2025-02-01,Needs improvement
S0596,1113345f-140f-4ab7-90df-67f41e670fed,Math,63,2025-01-23,Below average
S0596,4ac26cdb-5132-4978-b252-fe228750e246,History,49,2025-04-05,Good progress
S0596,63557292-22c6-4644-b97c-4ac909cf3a6c,Economics,88,2025-02-09,Good progress
S0596,10fb5d12-18ed-49a2-a4c0-aadca4e8212c,English,70,2025-01-31,Below average
S0596,38a4a231-66eb-49c3-a80d-137e7a723bfd,Math,67,2025-02-07,Below average
S0597,3d049bea-f429-436a-8f55-12c980f3f0b0,Social Science,86,2025-02-24,Needs improvement
S0597,0e32ae3a-acd6-4c6b-a773-f1477a56965e,Science,97,2025-02-11,Needs improvement
S0597,81a3e317-e56f-4f3b-8c16-1f8166b5d368,History,99,2025-04-06,Excellent
S0597,37a96234-4555-45f5-afcf-8431ea764e05,Computer Science,50,2025-03-05,Below average
S0597,afdf3895-8441-4320-8b97-67b1ebeee8b3,Science,47,2025-05-18,Good progress
S0598,c1c4f3d6-3e53-43fa-96be-bd67543c99de,Computer Science,65,2025-02-02,Needs improvement
S0598,e5d2c157-7b67-48d1-a8cf-27300abce27b,Math,72,2025-01-31,Needs improvement
S0598,bf15c417-2a26-4782-9026-b91dede1f8e8,Social Science,85,2025-03-10,Good progress
