student_id,resource_id,resource_type,subject,usage_time_minutes,access_date
S0451,877e3dcd-2345-4f05-921c-c93af1bc9e48,Flashcards,Social Science,6,2025-01-24
S0451,6dda8c1b-9ad4-4105-bdd8-9944d25d6be4,Flashcards,Economics,17,2025-03-06
S0451,a812a0ed-9add-48d6-9136-b3eccd592f8a,Article,Computer Science,9,2025-02-20
S0451,ca8a9115-d237-40dc-84b6-b7e9999b6ff3,Notes,Science,6,2025-03-23
S0451,977a2dfc-b223-422a-b417-766462f7bd19,Past Paper,Math,16,2025-01-10
S0452,f2d50c28-9228-401a-b888-4601633702ef,Video,History,7,2025-04-19
S0452,2beecb73-9f7c-4d6d-a486-f0c6fcb7d828,Notes,English,29,2025-02-06
S0452,68acbbb1-bc5f-4b06-9cea-723ea05aaaed,Article,English,24,2025-01-25
S0452,893ba72e-7c64-44b2-84d1-37c7a5381479,Notes,Social Science,19,2024-12-17
S0452,cea27077-f1ac-4a49-99ba-26d65d9178fc,Video,Science,28,2025-01-07
S0453,dc7fc7cb-803d-44ef-a9ae-9d7ef1312cf5,Flashcards,Social Science,20,2024-11-27
S0453,60bc95dc-7062-443a-8234-7573d514359c,Article,Economics,11,2025-05-10
S0453,abf9b3f5-99e2-44ce-9f5f-3bed994c4c86,Past Paper,Social Science,18,2025-04-03
S0453,7db6688f-6a73-4f3d-ae72-67df0b3a13b8,Flashcards,History,13,2025-04-08
S0454,c2e1b7f3-c0ec-4407-8315-319bf1a060de,Past Paper,Computer Science,9,2025-05-18
S0454,9f312787-ea06-41ae-a948-249833b58b1c,Past Paper,English,20,2024-12-17
S0454,b35c8d5c-0752-4094-96c6-4643aa9eefd0,Article,History,3,2025-01-25
S0454,f0e12166-476b-48af-a3f2-3b3850d1e5ee,Video,Science,13,2024-12-09
S0454,95c88fea-f20c-4de6-bd8a-9fd9f7409145,Past Paper,Science,15,2024-12-29
S0455,421f9001-a4fc-4264-b506-e15032109086,Flashcards,Economics,16,2025-02-19
S0455,32fa7306-01f3-43a4-8149-efbde8ff9e9e,Notes,Math,8,2025-03-10
S0455,84ca7647-9ae6-417e-bd5d-5b226f113a8b,Notes,English,11,2025-01-21
S0455,fb8183fb-7b77-452b-939e-88c84576fcf9,Past Paper,Economics,6,2024-12-01
S0455,347a81f5-ab8a-4c30-a6d4-378fd2696d7a,Article,Math,28,2025-01-05
S0455,0fc19d9e-0dd3-4416-bf80-783fa02e7ac2,Flashcards,Science,9,2025-02-16
S0456,31082dde-dbe7-4d44-b5b4-157fd02e11c4,Article,History,5,2025-02-09
S0456,c7a76615-624a-4930-9eb6-04fa34c5f1bc,Past Paper,Science,15,2025-02-24
S0456,48d4f1e5-c6b4-4e92-8405-e0b5f7408445,Past Paper,History,4,2025-03-25
S0456,0ff3c4f7-0814-45d8-9cf3-e830c03ad6b7,Flashcards,History,12,2025-03-19
S0457,85fddffd-d38d-45e0-9937-6fa9ae7241bf,Past Paper,Math,6,2025-02-26
S0457,ef1b333d-7b64-4e34-a39e-6d6edf818bbb,Notes,English,9,2025-05-10
S0457,8cb3a7d3-7188-40b6-a7fd-524ff0509d5e,Notes,English,23,2025-03-31
S0457,2e752982-31a6-40c3-ba53-e0889a787a9b,Article,History,20,2025-01-30
S0457,e7c958e8-4af7-4100-a536-b3adae55735a,Article,Math,22,2024-12-20
S0458,5c16a00e-b1de-4180-b1c4-e5fdf12e1447,Notes,Social Science,25,2025-01-10
S0458,7fc62d83-46a3-42f7-8d7a-c2d60c750205,Flashcards,Math,9,2025-02-08
S0458,e089ce2d-79d0-4d14-b01e-972a30404763,Flashcards,English,8,2025-01-31
S0458,8c99947c-95db-464f-a2ce-866d1963ea97,Flashcards,History,22,2025-01-16
S0459,5d158e83-1d63-4518-bee2-fe446cfdba61,Flashcards,Computer Science,6,2025-04-20
S0459,34452be5-9da4-4407-94ad-c1edeb657517,Notes,History,14,2025-01-21
S0459,87046525-efc3-4062-9609-3775ca1529a9,Video,Economics,13,2025-05-16
S0460,ba42aa72-dc20-46ac-ae7a-bd7fa562e6c5,Video,Computer Science,27,2024-11-26
S0460,b3811586-b2b9-4819-923d-965e753e0051,Article,Social Science,22,2025-01-20
S0460,f71c6d79-2519-4513-9848-6d83113fbd5b,Video,Science,25,2024-12-16
S0460,4f165cb8-a71f-46ae-bf4c-21341f404e6c,Past Paper,History,27,2025-01-25
S0460,af2caaed-16bd-4b8a-9876-d441c9016931,Flashcards,Science,29,2025-01-31
S0461,15b1f6d8-6234-4cb1-b194-811ab6cdf85a,Notes,Science,5,2025-01-16
S0461,ebed270f-54d2-4517-81f8-184b4d364b75,Flashcards,Social Science,4,2025-04-16
S0461,eb2628a7-9147-4989-991d-2bd694ef6512,Article,Science,5,2025-02-25
S0461,2c1240e7-a6a5-4b0a-96c1-4267c07b5799,Article,Computer Science,21,2025-02-28
S0461,ad708651-30f5-4b22-a34a-e571ec1c873a,Past Paper,Science,9,2025-03-15
S0461,cd0631bb-94a6-41da-b722-dede2f2d678f,Article,History,29,2024-12-25
S0462,84078919-16b1-4fba-9644-6dae9738918e,Past Paper,English,24,2025-05-07
S0462,77397cdb-4776-45b7-85d0-feacae540b3c,Notes,Math,17,2025-02-05
S0462,bf7c9bf6-57e4-4b5f-a452-7fb3e965002f,Video,Science,11,2025-04-14
S0463,b9f0f5d8-b3e4-4fe9-bdd0-750ea96f04b2,Article,English,24,2025-05-20
S0463,0abca9a8-b3d1-4be0-8b4f-8bf5092f3e08,Notes,Math,7,2025-03-20
S0463,e2a61021-f8c2-4fad-afab-5e69733541a8,Past Paper,Social Science,25,2025-05-04
S0463,5698e485-fa01-45bc-b74a-8336db376130,Video,Social Science,20,2025-03-16
S0463,2d656c73-5fc3-4beb-9e4c-66a1ce60b11f,Notes,Economics,17,2024-12-22
S0463,2fdf3263-d2d4-4f49-aceb-3aa4924cf73d,Notes,History,16,2025-01-25
S0464,4c0aa601-7fdc-432a-b633-cf9a4391449b,Notes,Economics,27,2025-04-10
S0464,569f999f-f79d-4c44-86d9-877a8fbed0f1,Notes,Computer Science,30,2025-01-07
S0464,11ff5e6e-e966-4ed4-b1f4-908f7e957586,Video,Economics,8,2024-12-26
S0465,7a96acf0-58c5-4155-b922-7584d37317ad,Flashcards,Science,4,2025-02-10
S0465,aad474e0-1458-4ee8-8195-666e3980358e,Video,History,6,2025-01-13
S0465,fda0302c-6a70-486c-8416-91d7894af696,Notes,Economics,26,2025-01-29
S0466,b14ab779-6f79-49a5-bff5-b66a465c231a,Video,Economics,18,2025-03-30
S0466,58802aa8-ab64-4f0a-a5c4-494b11055684,Flashcards,English,15,2025-02-16
S0466,498677ef-698f-4020-badf-11bd7c5f35a7,Past Paper,Science,16,2024-12-16
S0466,fff9cf02-1a94-4e52-81ec-0c40a5c862c0,Flashcards,History,5,2025-04-18
S0466,d8cb598c-c102-421b-8c85-ef5a4b772fed,Flashcards,Economics,23,2025-04-08
S0466,393c5d9b-1908-4211-ad4b-54f04beb6296,Notes,Social Science,16,2025-05-15
S0466,0637f3db-6851-44cf-84c1-d2772a787d96,Article,Math,30,2025-05-01
S0467,28dbb266-b7f1-4fac-9bff-295a182f33a3,Notes,Economics,4,2025-05-07
S0467,f94bb6d0-55c7-43cc-9314-571518bbb112,Article,Economics,10,2024-11-29
S0467,c757f036-ba69-4b4d-9830-81c2d69b0e47,Video,Economics,17,2025-05-12
S0467,ffc057dd-f810-4b4b-948e-2eb54a2f9479,Flashcards,English,23,2025-05-13
S0467,3ee7aa4e-b22f-4aa0-a47e-14ddf80a2b42,Past Paper,History,15,2025-05-02
S0467,e3d945eb-9088-46f9-b8bf-8a7d8a18a143,Notes,Economics,24,2025-04-24
S0467,32a42a88-b746-4eaa-9cbe-9beec0b8a1a9,Article,Math,26,2025-05-12
S0468,2c66bdbe-46aa-4c8f-b564-2e43e4b5d45d,Notes,Social Science,25,2025-02-14
S0468,3551303c-5a87-4c14-a50f-768d7cd0591d,Past Paper,Economics,3,2025-03-03
S0468,fe506da6-7bb8-4673-82d4-f91e48f2b6e6,Article,Math,9,2025-05-03
S0469,9a40ce07-693b-44c7-bf81-fde847a48f5c,Article,History,30,2025-05-03
S0469,837095c8-b8dd-440f-b1db-b38218d9e969,Flashcards,Economics,13,2025-03-08
S0469,3f01faae-27fc-41f8-9555-570f7304acf3,Video,Social Science,13,2025-03-22
S0469,af91002b-5c3a-4a53-a0c9-ac73613d85ce,Video,Economics,15,2025-02-01
S0470,83510e4a-e09d-48cc-90d0-6234491999b1,Flashcards,Science,14,2025-05-20
S0470,0f8de4f0-325f-4735-8555-77b6136bb48c,Notes,English,8,2024-12-05
S0470,66e8e7fa-74d9-4db6-8f24-768d2acd8073,Notes,Computer Science,8,2025-05-04
S0471,e6001f86-6388-4224-a47e-e0d6a56596e6,Flashcards,Social Science,29,2024-12-26
S0471,2430498c-ac5e-4fe6-8e08-31c080b3733c,Video,Science,8,2025-01-02
S0471,68a54b6d-533d-49b7-ac0f-1ee4588f68e8,Article,Computer Science,24,2025-02-21
S0471,6c0b67ed-b330-4b01-9ea5-28884a187dc7,Notes,Science,19,2025-01-04
S0472,40a20446-7942-40da-bc61-d59a90abaeb6,Past Paper,Computer Science,4,2025-01-05
S0472,a083f9b8-4730-414e-8930-95fc851f2db0,Article,Social Science,6,2025-02-22
S0472,ad223540-c8e2-4580-9fca-6c072f6475e6,Past Paper,History,21,2025-04-06
S0472,7086854d-48d9-4173-8556-8cbd2029dd02,Past Paper,Computer Science,18,2025-03-13
S0472,719d9746-3261-4d01-bbc9-4f1653c69b0f,Flashcards,History,16,2025-04-04
S0473,f19b2823-c97c-43f8-a124-4b40450b8c5f,Article,Science,21,2025-02-16
S0473,7133d490-9d9d-4a00-b02d-fa53054a9659,Notes,Social Science,6,2025-03-11
S0473,4122f144-05f0-437f-9b5d-f874cebb1b8d,Video,Math,4,2024-12-11
S0473,438daa05-ff53-4462-855f-59bf91dd3b54,Notes,Math,10,2025-05-22
S0473,047d3efd-68d1-4ff9-90c7-b02b1c906921,Flashcards,History,18,2025-02-26
S0474,ceba9594-3816-47d8-9737-f86eade2283f,Flashcards,Economics,7,2025-01-27
S0474,af6a79af-6c9c-4fd2-88af-7dc1fadf451d,Article,Science,10,2025-02-17
S0474,7ee9db28-9606-4c14-b997-4707598ab643,Past Paper,Math,11,2024-12-02
S0475,c43a12c0-e58e-450e-9e7f-a8b9416df190,Video,Math,29,2025-02-18
S0475,3f9d5165-171b-423f-b08d-75794583e1ca,Notes,English,18,2025-01-01
S0475,0386923e-5a43-4580-b067-4cda834c870b,Notes,Science,21,2024-11-27
S0475,6782ca9a-b0a2-4f7a-a7ea-5169f6b26820,Flashcards,History,14,2025-02-08
S0476,fab28517-04ee-43db-a281-27e50764648c,Past Paper,Math,28,2025-03-08
S0476,8735a5b0-31e7-40d4-a851-973836eaa77f,Notes,Computer Science,25,2025-03-31
S0476,3b5c082d-bae5-4230-95f0-4f92bbcd6abe,Past Paper,Economics,19,2025-02-08
S0477,2da594a4-cb47-458c-91eb-c5a40566b8f9,Video,Economics,23,2025-04-12
S0477,87dddbfd-65fe-4584-b60b-d7727e17a0da,Past Paper,History,28,2025-05-14
S0477,a89e8708-0275-4bb8-b98e-2361d0db53cc,Article,English,24,2025-01-26
S0477,9b0207eb-6eac-4eef-bd82-2e4c13794d30,Past Paper,Math,7,2025-03-11
S0477,3b85ea64-1031-4707-8062-f16ad525c4ff,Video,Math,2,2025-03-18
S0477,bea0d6af-7820-462c-9911-b1181b802457,Notes,Science,19,2025-01-11
S0477,8744242d-ba6f-4786-8335-fce3359cac2e,Past Paper,Science,23,2024-11-27
S0478,533bf248-6225-441b-89b3-585e70888ab7,Video,Social Science,3,2025-01-27
S0478,b4006a10-8b31-4352-a96a-44461ff6f241,Past Paper,History,17,2025-01-27
S0478,ed87ca89-6445-4aea-9a89-6349a9a2e605,Flashcards,History,7,2025-02-20
S0478,3f53a2e6-0171-4d69-982f-443c91623f63,Notes,Science,5,2025-02-24
S0479,e5a11e17-96ef-4168-8146-4588b2ec0d6c,Video,Computer Science,6,2024-12-16
S0479,cac0a67e-1d7a-4ef8-95e1-9c7a8d796620,Past Paper,History,3,2025-02-07
S0479,2873d614-bd6b-47ad-b047-eae9fd99340d,Video,Computer Science,26,2025-03-21
S0479,ba4ca3e9-b92e-48ca-bde4-552140751414,Past Paper,Economics,28,2024-12-18
S0479,78163e54-d3d9-47c1-a59b-55c6dc199466,Video,History,11,2025-01-31
S0480,455a81b6-3fc3-4b5c-8108-67655b9f4393,Article,Economics,12,2024-12-14
S0480,f4ba7f01-8a12-4d2e-8d1f-f2243c6fb6bc,Flashcards,Computer Science,4,2024-12-31
S0480,1a3eb59a-2089-46c4-975b-46541e5900e6,Past Paper,Social Science,22,2025-04-21
S0480,458a0f04-377f-41b3-8634-fd707a4fcba7,Flashcards,Computer Science,21,2025-05-20
S0480,1dea8c9f-76be-4c18-a319-e4144a857dc5,Notes,Computer Science,12,2025-05-15
S0480,aeca13e2-39e9-43d9-8df0-16ec12c06b56,Video,Social Science,7,2025-01-14
S0481,f21c484a-51ba-4e0b-9730-7582f1c808e6,Article,Math,28,2025-05-18
S0481,46aadd9c-0bff-48b6-a54c-ebcf1c5a9c90,Flashcards,History,28,2025-03-06
S0481,1c3bb8e5-a383-40cc-bdb6-fb2c0d18d5da,Video,Math,26,2025-03-19
S0481,4cba9497-d698-4b24-bd87-319bc6e1c3cd,Notes,Economics,25,2025-04-02
S0481,d5da36d5-e6ad-4c60-8422-bf622b70d592,Notes,English,5,2025-04-17
S0481,eaf33af8-d4ac-47aa-8a7f-4b3b383b9fea,Video,History,12,2025-04-13
S0481,b3540837-95ad-4d2b-9c8d-c6c982bfd3a6,Flashcards,Computer Science,24,2024-12-11
S0482,407db276-9d5e-4b19-8034-f8f85fcefca2,Past Paper,Social Science,19,2025-03-25
S0482,8729ace6-ed18-4525-ba98-a3a852bddbb4,Notes,Science,13,2024-12-18
S0482,f4594c9c-022e-433f-b2af-5f5d666d4395,Notes,Computer Science,27,2025-02-09
S0482,e5d2f5a4-bee1-41ac-84a8-c5b9019f08b5,Video,English,14,2024-12-18
S0482,625e3afb-5d82-4f41-be46-ab75efa26598,Flashcards,Economics,23,2025-01-01
S0483,cfebbd4d-1575-4f34-a1df-dd77b7fbd40a,Flashcards,Science,5,2025-05-11
S0483,a0b3f72e-a4f8-4316-bdf1-1282b53c1175,Past Paper,Economics,28,2025-01-20
S0483,4bdc4b89-e46b-4bd4-9546-d12ded2d6a74,Past Paper,Social Science,8,2025-02-20
S0483,3804fb16-8606-47cc-bf5f-54fb9bcf5bdc,Past Paper,English,5,2025-02-09
S0483,08815899-2ec1-4c05-9d45-519d1e69f526,Notes,Math,20,2025-05-12
S0483,cd96565e-17c9-4d77-8ff1-69483474d1fc,Article,English,7,2024-11-28
S0484,df9dc31c-ec7e-4e84-9dca-e2ee34e23431,Video,Social Science,17,2025-03-23
S0484,db2b8a90-ec38-4f60-9824-e68fa370dd66,Past Paper,Social Science,25,2025-05-18
S0484,0ee6d475-828b-44a4-8fcd-2f04841b3ed1,Video,Math,18,2025-03-17
S0484,83e3e88a-fb2e-4598-af3e-0871e55649d3,Video,History,27,2025-04-17
S0484,e9aa9ca7-9420-416f-ba16-07591f8bca71,Article,History,18,2025-05-08
S0484,e6321f26-3816-4cc0-a54f-7e0212ffeb9e,Past Paper,Computer Science,13,2025-05-12
S0484,39298922-d8e1-456c-b852-774dbc4f830e,Notes,Math,25,2025-02-04
S0485,f7370afe-8634-457d-8bdd-4cdb5028f2da,Past Paper,Math,30,2025-03-08
S0485,da96c891-792e-4d25-82f1-5a0dcecaf8d5,Flashcards,Economics,27,2025-04-20
S0485,e604f2e7-a26e-4367-a42d-206fdeceb725,Article,Science,14,2024-12-16
S0486,46cb8e94-3ea2-446e-b5a3-afe0b6054808,Flashcards,Computer Science,21,2024-11-30
S0486,2ed5ac31-7e05-4cdc-abfd-9a195a3a3a10,Flashcards,Math,25,2025-05-18
S0486,b1dc4d36-8ea2-42d3-a39b-08289dd7fa9d,Article,Science,11,2025-01-01
S0486,fabfd36b-7a77-47ef-ac1d-2fcbf1a9142c,Article,Social Science,8,2025-01-22
S0486,f7ed230d-22a8-4769-af07-fa5b891d2bec,Notes,Computer Science,25,2025-03-02
S0487,9fef2a61-59f6-47b9-bb16-cc17ce5f4354,Notes,Social Science,9,2025-03-07
S0487,09a56032-0ef6-40b4-8441-c20b68e6d0b0,Notes,Economics,9,2025-05-19
S0487,08ca0083-f3f0-4cde-a72e-06c7041d2c2e,Flashcards,English,8,2024-12-31
S0487,232995ce-6b5f-473c-84ab-557c6db400ba,Past Paper,English,30,2025-01-20
S0487,0b80af50-8033-4d22-9a53-c7c54ac7f0b5,Flashcards,Economics,29,2025-04-13
S0487,93918834-da09-4d59-9848-2cd3a61c9b34,Notes,Computer Science,21,2024-12-20
S0487,2d07be66-4f86-4674-a780-6809fa9cde23,Notes,History,19,2024-12-27
S0488,9b21b2d0-cedd-40f7-85f5-eafc7bb75acf,Flashcards,History,19,2025-01-12
S0488,cba4bc06-8b79-4d4f-affb-8d1dfadbf6de,Notes,Economics,8,2025-03-15
S0488,f0e694a5-9032-4627-b85c-088b5a1b204d,Flashcards,Social Science,28,2024-12-13
S0488,65b234bf-0c17-4e39-8f7a-833d8da18de2,Flashcards,Social Science,7,2025-01-03
S0488,ca5a2112-7820-42f5-a85b-cc788c35aaac,Flashcards,English,28,2024-11-25
S0489,09631fec-c05c-480c-be2e-8d590c6670c4,Flashcards,History,3,2025-05-19
S0489,5c3ea2ae-a25d-4b3c-b830-85c2c52b62ed,Video,Economics,2,2024-12-05
S0489,e8cf0b9e-188c-49b0-a979-04979eedef24,Article,Computer Science,6,2025-03-18
S0489,505c1848-84b7-4a27-be0f-9645f4c161e7,Flashcards,Economics,30,2025-05-19
S0490,6d3c0460-8cfc-47e7-8ee9-b6c86f2a4949,Flashcards,Computer Science,4,2025-03-20
S0490,e48d2259-8800-4c67-8839-7420b7e7c4ec,Notes,English,25,2025-05-14
S0490,f2b9c73a-b6cc-433a-ac60-c37d3509d9b8,Past Paper,Math,3,2025-01-17
S0491,4782f261-4cde-408a-b73b-661c96a3b667,Video,Social Science,6,2025-01-22
S0491,a8ae9347-d6f5-439d-ab0c-9404cf361005,Article,Economics,25,2025-04-24
S0491,9c9eb198-95bd-4eb8-b87b-0a4597119168,Flashcards,Economics,24,2025-01-09
S0491,799149d7-fcde-4d8a-abf7-bacd1b1e823a,Notes,English,28,2025-02-12
S0491,2479d254-1fa0-4113-b92c-4bc83c878c45,Flashcards,Economics,30,2025-03-27
S0491,a4e2e9f3-a965-4923-924c-e8bd2cafa00f,Video,History,2,2024-12-25
S0492,c6b7a698-f5af-4824-bc04-9fe4c0682049,Past Paper,Social Science,30,2024-12-01
S0492,cf5a4b0c-6f4c-46a8-943a-552ca07a3201,Past Paper,Computer Science,26,2025-02-19
S0492,1f62b005-26e9-46d5-ba37-ed1f53f0fe13,Video,Science,4,2025-01-06
S0492,1c7f4d4b-ec53-4f40-9c87-f7420c0f9b82,Flashcards,Science,11,2025-05-15
S0492,94427f27-d0b1-40f3-8e3d-a257cfbf523e,Notes,History,4,2025-03-20
S0492,9e44600b-b865-40af-894b-eb2acfceaf4e,Flashcards,Math,20,2025-04-20
S0493,a99b41b0-741a-497f-a6db-8d04bea30da3,Article,Science,22,2025-03-14
S0493,be1a4d82-497b-49c7-b213-ff9a918beebb,Flashcards,English,14,2025-04-05
S0493,6da5cf46-5a37-447b-a831-580f906e6f61,Notes,Social Science,29,2025-01-19
S0493,30b49f29-601e-41a8-9775-32dad7f83995,Notes,Social Science,17,2025-04-24
S0493,272ea911-c3c2-40df-a817-440d43b9d70c,Flashcards,Computer Science,10,2025-03-03
S0493,348a8046-e79f-45a5-aaff-ea0c33e9cfa7,Notes,English,2,2025-01-22
S0493,58df45d0-8070-4a19-9471-4fcd6695a102,Past Paper,Math,7,2024-12-22
S0494,99e14a1c-853c-4eed-be20-e8a3d90eff55,Video,Economics,4,2024-12-27
S0494,8843c0d0-a51c-4481-9bed-b115bf97b7a6,Video,Math,19,2025-03-06
S0494,3e516c4e-d3fa-4235-90b3-4334809bd85f,Article,Computer Science,2,2025-04-27
S0494,4b322f63-0c19-48cb-b674-bcb5fe2d7aa5,Article,Social Science,20,2025-05-05
S0494,13700fb1-e4f3-41a2-a157-a20d878756a3,Notes,History,7,2025-03-28
S0494,c49307ac-c835-411c-a220-acef8dc724d4,Past Paper,Computer Science,4,2025-02-10
S0495,c94da4a9-f009-458a-b8ac-437f3edc13b6,Article,Computer Science,24,2025-04-17
S0495,bf59eadf-d714-44e0-ba40-10f923fed3f7,Notes,History,22,2025-03-13
S0495,d20d3f74-32ac-4610-8cb6-65cc57a845eb,Video,Social Science,28,2024-12-07
S0495,985a3728-c1de-42dc-9152-c169d05f951d,Video,Science,15,2025-03-29
S0496,cc45e42a-7668-4fb4-9047-ff29cf7e4282,Past Paper,Science,28,2025-01-26
S0496,c3f74595-591c-4e2c-af3e-41dc7b6b45db,Article,Economics,15,2025-02-18
S0496,69ba03a7-c3f7-40cc-af75-b17be0a55b83,Past Paper,English,23,2025-02-28
S0496,5c2d7fc6-a58a-4394-b3db-d6c65eaa272c,Article,Science,6,2025-02-05
S0496,730db650-7401-41b1-86fb-b58f3a3141d3,Video,History,18,2025-03-04
S0497,5ecdfeae-808f-4f7e-8158-1750ae5d6321,Video,History,27,2024-12-03
S0497,63909c82-0d0f-412f-9340-60530944218d,Past Paper,History,26,2025-04-01
S0497,d820eca0-4f12-4740-9e1f-3d67c84f4ee3,Past Paper,English,13,2025-01-30
S0497,ad4f8d1a-2f7a-47c0-85b8-0d2e0df8afcb,Article,Computer Science,11,2024-11-30
S0498,b14b84e3-ef96-4fec-8484-d29a27117018,Past Paper,History,20,2025-02-18
S0498,ac3c2aa3-8472-4dcd-ac3c-7d5b0b38763c,Past Paper,Economics,15,2024-12-22
S0498,b1568bf8-3ed9-4310-849d-5c63333e6906,Video,English,13,2025-03-15
S0498,1f21e049-908b-48a7-82fa-29e381773b88,Article,Social Science,7,2025-01-01
S0498,315f9839-ce40-433d-8459-67f700bed9ad,Notes,Computer Science,6,2025-01-26
S0498,e7166f4f-b661-4357-b437-67ccf4eb2668,Flashcards,History,25,2024-12-03
S0499,223b9aec-e0ff-4537-beb0-a9e3c1e8a1b3,Article,Computer Science,21,2025-05-09
S0499,afbb904c-ce5a-4a6d-a4ed-d81b0d55c527,Past Paper,English,27,2024-11-26
S0499,0c262f95-b35f-4b7a-aca9-c71392654011,Notes,English,18,2025-01-14
S0499,11b8bfe4-897c-4595-8198-53679f77a286,Video,Math,5,2025-04-15
S0499,3cd3cfb8-8c77-40a9-9b8e-04cf77707d45,Video,History,12,2025-01-26
S0499,f1cae049-cdd5-4715-bc79-869e9dd94079,Video,History,27,2024-11-29
S0499,da6b1d76-8aed-45df-ac98-22445c11595f,Past Paper,History,27,2025-01-23
S0500,deab0680-baf1-4490-bced-eab3f2d7b963,Notes,Economics,8,2025-03-15
S0500,64e0c247-d492-4a2d-b751-435034f8669a,Article,Social Science,25,2025-04-05
S0500,b13d3c8d-fa81-4376-9ed4-f637ffde54be,Video,English,10,2025-05-06
S0501,d23adf3a-e16e-4afd-a817-ca7531fbe55f,Video,Social Science,14,2025-03-22
S0501,74adb455-2553-4bac-8391-ab672fc248be,Video,Math,27,2025-02-24
S0501,7e9d0d8f-2845-45ae-834e-00f3a815f228,Notes,Economics,5,2024-12-27
S0502,3ab93a96-8a8e-4aac-b862-40bad32be37a,Flashcards,Social Science,23,2025-01-27
S0502,f982001d-d299-4c97-9f57-7b7a2d74c98f,Past Paper,History,29,2025-03-22
S0502,db2d4898-4a57-483b-84b6-58418621eae3,Article,English,8,2025-04-07
S0502,2f1a2562-161a-42f6-b9e7-124515cc7e15,Past Paper,Science,17,2025-01-10
S0503,db6bdd9f-143c-4627-a2c6-91bc0d7ab034,Past Paper,Science,20,2025-01-04
S0503,e23c055d-1763-4471-8462-e003a428fbe4,Article,Economics,24,2025-01-25
S0503,675fec01-9674-4e18-8d62-a680ce163da3,Article,Math,26,2025-05-04
S0503,18027549-9b63-494a-ae1b-aa9e97885c42,Notes,Science,25,2025-05-20
S0503,cece7b02-4f31-4273-aeea-34158aa6727e,Past Paper,English,2,2025-05-15
S0504,3a24843a-d4eb-453b-b43a-4f4241db6f3c,Past Paper,History,9,2024-12-31
S0504,2d46b974-13b5-49d4-8565-cc58e87b35b0,Notes,Math,12,2025-02-12
S0504,e1935af9-3b1e-4ffa-9ace-4d0b1db5df18,Notes,History,18,2024-11-27
S0504,fed7ea3f-cd2a-4197-8d38-4e7d6935d5f8,Flashcards,History,23,2025-02-13
S0504,59dc46dc-33b7-429d-99de-3fc584b3fcd2,Flashcards,English,13,2025-05-17
S0505,2b168cbc-62e1-4dcf-8754-86d3b53f3df4,Past Paper,Social Science,25,2025-01-28
S0505,12fda075-6737-4a36-9f3b-2b1080d1bc89,Flashcards,History,30,2024-12-18
S0505,00e9a257-2f97-473a-986e-351eccbdceba,Video,History,24,2025-02-03
S0505,b98df67e-7b74-4653-a3fc-dac112ab67a4,Notes,Math,4,2025-03-12
S0505,dbc54f76-bf39-471b-bce8-8b06b09bcf8e,Article,Science,26,2025-03-23
S0505,55a83f05-44f7-4238-9964-9bb382bc5eb1,Notes,Economics,21,2025-02-18
S0506,da191d7a-c6ec-4207-aec3-1450c6c9e1f0,Flashcards,Computer Science,18,2025-05-15
S0506,1e33c107-7c35-4ff3-aeaf-1f3ab0d3c868,Article,Science,22,2025-05-02
S0506,045b2cc8-e8cf-44c8-909c-f515ce782238,Flashcards,English,18,2025-03-21
S0506,699febe8-21d1-4a09-b2fa-e070d7875f0d,Video,History,6,2025-03-13
S0507,712f26d3-5965-4211-8dd1-7c1caa908196,Past Paper,Math,16,2025-04-24
S0507,264021c0-19dd-44f5-a2d5-5489a41bd3e7,Flashcards,Math,2,2025-02-09
S0507,05623252-f06f-405b-8d87-3aa39e4d809c,Article,English,13,2024-12-02
S0507,49880a1b-4530-4a62-b5ee-60be8f71bee1,Video,Math,12,2025-04-10
S0507,503b1d2a-4526-4dc7-9c06-b129cb40f971,Video,Economics,24,2025-05-21
S0507,aad3282b-90d2-441c-af84-c991d4ca8a53,Video,Computer Science,3,2025-01-29
S0508,57a76143-8d9c-470d-90fa-7d8658f22473,Past Paper,History,6,2025-01-11
S0508,8ecdce4e-944b-4435-96a8-bcfb1a18a84f,Past Paper,English,24,2024-11-28
S0508,34e30f94-e27d-436d-bc8c-3751b5607438,Article,Math,10,2025-05-08
S0508,99d5c712-7e36-469a-a57f-ea325e574431,Flashcards,Science,4,2024-12-11
S0508,dcd66c16-f0d8-4aee-bef7-65e10c24b23f,Article,Math,29,2025-04-16
S0509,ff6ac2a1-de8e-421b-9187-fa2eb0f771cd,Flashcards,Math,18,2024-11-30
S0509,a6e9b6b9-30ab-4eaa-95d1-6404ee33aef7,Flashcards,English,3,2025-02-17
S0509,70f97491-f3e6-4ad6-9313-2fe7b55d2339,Article,Math,29,2025-03-16
S0509,f61b0572-8111-431c-8f8d-353b0188e338,Flashcards,History,9,2024-12-27
S0509,2b8427cf-3816-48ba-9009-7244381c5d56,Video,History,3,2025-03-26
S0509,43e14391-82b4-486d-9f80-30caf4eac4f6,Video,Economics,24,2025-04-16
S0509,cf8e91ed-7e8d-4397-9de3-2c5411ac1c30,Notes,History,3,2025-03-02
S0510,f1bf0b3a-3b3a-4154-94ab-08421e5821bf,Flashcards,Economics,12,2025-04-11
S0510,df218308-29da-4102-9a7d-877a8db66715,Notes,Economics,28,2025-05-02
