student_id,task_id,subject,status,assigned_date,due_date,completed_date
S0577,95767e9e-02cd-481d-b925-a34b454ffdb5,Science,Completed,2025-04-16,2025-04-19,2025-04-19
S0577,83a76df1-2301-4a39-a705-60dffd53d3d0,Economics,Overdue,2025-03-27,2025-04-05,
S0577,0460dfcc-b26c-4775-800e-ed16bb70855e,Economics,In Progress,2025-05-11,2025-05-17,
S0577,78929023-d8d1-41a1-ae9c-d664685d62ba,Science,In Progress,2025-01-23,2025-02-02,
S0578,4300b3e8-e5a7-4926-b999-4cdfe4978224,History,Completed,2024-11-25,2024-12-02,2024-12-02
S0578,2c18bea7-13ff-42a4-94b9-249ccc6c63b9,Social Science,Completed,2024-12-18,2024-12-24,2024-12-24
S0578,3224dd9b-fc66-46c1-b700-2dd1289b9d93,English,Overdue,2025-04-06,2025-04-17,
S0578,115086b3-3633-41e5-bed2-f72380fb6dec,Economics,Overdue,2024-12-24,2024-12-25,
S0578,90cae636-8db1-4831-adba-531c8f7a71e5,Math,Overdue,2025-02-10,2025-02-22,
S0578,1d92ddec-0f23-4a1b-b332-6aaec8e66c47,Math,Completed,2024-12-28,2025-01-09,2025-01-09
S0578,70190c95-3ef2-41e5-9938-c33999a2a6cb,Math,In Progress,2025-03-31,2025-04-11,
S0578,c8e2eda0-18de-4e73-9028-4ffd0647b887,English,Overdue,2025-04-09,2025-04-18,
S0578,6c5d559e-d976-4097-9c7a-42d9a6f389b5,Social Science,Completed,2025-02-06,2025-02-11,2025-02-11
S0579,72f2eea9-a0cb-4ca3-b8d3-7f3bf9f712cd,History,Overdue,2024-12-08,2024-12-19,
S0579,52248c7f-19b1-4272-9d83-ce0f5384c6fb,Social Science,Overdue,2025-04-22,2025-04-30,
S0579,09067601-8da3-4bee-9f64-76b6319af0d8,Computer Science,In Progress,2025-02-10,2025-02-14,
S0579,880c2fde-22f7-4efe-9561-57fd5db55435,History,Completed,2025-02-11,2025-02-19,2025-02-19
S0579,252510b9-13de-4f71-a088-c56fa80b168a,Computer Science,Completed,2025-05-09,2025-05-18,2025-05-18
S0580,3e275493-3027-4a1e-ad1e-e6f51d18c579,Social Science,In Progress,2025-03-11,2025-03-21,
S0580,fc52e5b5-0d44-4817-b52e-5da930fb283d,Social Science,Completed,2025-03-15,2025-03-19,2025-03-19
S0580,79322855-fdde-48e0-944f-4cdf8fd19279,Economics,Overdue,2025-02-03,2025-02-16,
S0580,3680cacb-52d7-4ba1-9825-93e2103612a7,Math,In Progress,2025-05-21,2025-06-01,
S0580,44b50b43-c7d1-4dd8-961e-bd0dee861fa5,History,Completed,2025-05-06,2025-05-12,2025-05-12
S0581,7e53ad18-3448-4e11-9321-24b0c9c7e973,Economics,Overdue,2025-05-06,2025-05-14,
S0581,18a5df89-e2af-4d2f-b778-7a5627a464e6,Science,Overdue,2024-11-26,2024-12-08,
S0581,1db3addb-c97d-493e-81c4-25ee2659d26a,Science,In Progress,2024-12-27,2025-01-08,
S0581,1c40c9a2-03cf-4009-80d4-3a302e0d1a0e,Math,Completed,2025-04-07,2025-04-13,2025-04-13
S0581,8ae2455a-a266-4166-bb22-63a3df0b7f23,English,Completed,2025-05-20,2025-05-25,2025-05-25
S0581,9b160bf9-86f8-4ea2-974e-5f7ee58caa49,Math,In Progress,2025-03-14,2025-03-26,
S0581,e1faa5d6-03eb-4383-b49c-c695a9398eb5,Social Science,In Progress,2024-12-10,2024-12-20,
S0581,cf716ac1-baaa-4b48-a39f-a0015a574003,Science,Overdue,2025-03-24,2025-03-30,
S0581,483a80e7-a340-46be-ae65-f228ef7d6647,Computer Science,Overdue,2025-04-30,2025-05-12,
S0581,7cea4fa1-db36-46a6-b5dc-d39022b39619,English,Completed,2025-05-01,2025-05-15,2025-05-15
S0582,b6feeeb4-6589-402d-b9ef-099ef1c6218a,Computer Science,Completed,2025-01-26,2025-01-29,2025-01-29
S0582,c01c9c27-d809-4c54-bdcb-0d5049a328c1,Social Science,In Progress,2025-03-23,2025-03-29,
S0582,fcef4258-970d-4167-aac3-cf54f8390532,Economics,Overdue,2025-03-27,2025-03-30,
S0582,20a169bc-0404-4736-a5dc-62c57a59dcf6,Economics,Overdue,2025-02-24,2025-03-07,
S0582,926d26e2-1d06-4a1a-a7e1-fe93436601e4,Science,Overdue,2025-02-20,2025-03-06,
S0583,cb3d89a2-12a4-47c2-a98f-dd782a0b5e84,Math,In Progress,2024-12-19,2024-12-24,
S0583,8d87b504-9c0c-48b4-b1b9-f8c703e47124,History,Overdue,2024-12-06,2024-12-10,
S0583,ab2fac3e-c821-44fb-9f86-793bad140678,Science,Overdue,2025-03-10,2025-03-20,
S0583,3e229a5f-fafd-4077-840f-5fc366f09839,History,In Progress,2025-01-31,2025-02-06,
S0583,1b7f60f5-01a4-441f-9d78-fc4c3147ca91,Social Science,Overdue,2025-04-11,2025-04-13,
S0583,87a6758f-bb1a-47ac-8804-8b38936d16d4,Computer Science,Overdue,2025-04-05,2025-04-06,
S0583,48dde4d8-0198-4b4e-8905-718aaa0117ee,English,Completed,2025-03-18,2025-03-30,2025-03-30
S0583,e315c958-98f2-4b40-80e5-e06ffbed7797,Science,In Progress,2025-01-15,2025-01-27,
S0583,df7040c0-c984-42f4-90fb-cd6fbeb2a9a5,History,Overdue,2025-04-09,2025-04-22,
S0584,d5a0ae12-e48c-4e45-8ab3-c00a88acd4ec,Economics,Completed,2025-01-30,2025-02-13,2025-02-13
S0584,7ea5346d-a8b2-452f-a52e-8bd9841e915c,History,Completed,2025-03-07,2025-03-10,2025-03-10
S0584,eebce19c-c0c2-49e6-937e-487b4958dcdd,Science,Overdue,2025-04-26,2025-05-06,
S0584,e33fa445-1de6-43f5-b70f-48c170e58479,English,Overdue,2024-12-16,2024-12-26,
S0584,b5799432-e44f-4c1a-b0f3-6b38befa8eb9,Science,In Progress,2025-01-03,2025-01-14,
S0584,3ea6d308-403e-4945-aeab-bed039de662a,Social Science,In Progress,2025-04-21,2025-04-28,
S0584,25c33a01-a93b-4ec4-987a-03087748d2bb,Math,Completed,2025-03-30,2025-04-13,2025-04-13
S0585,f00209a6-0ebc-477f-98dd-0bbc517c9855,Social Science,Completed,2025-04-16,2025-04-21,2025-04-21
S0585,fd0de812-4e94-4bf3-a719-373873d9f248,Math,Completed,2025-04-07,2025-04-20,2025-04-20
S0585,9ae9fbd3-48ee-4b5c-8204-2cd5bbf1a4c9,English,Overdue,2025-05-07,2025-05-16,
S0585,03d0bb6e-8c87-4ea1-9714-c675d990b89e,Social Science,Overdue,2025-05-18,2025-05-28,
S0585,82c7cd80-cc7f-4ef3-b34a-bd2eb22c1190,Social Science,In Progress,2024-12-07,2024-12-15,
S0585,aa9dda49-1897-49f9-b6c3-48ada2dc712c,Math,Overdue,2025-01-06,2025-01-11,
S0585,e42d972a-e3b2-4ca8-8ade-eb4ef3ef95d1,Social Science,Overdue,2025-02-04,2025-02-09,
S0586,5dc1d79b-d832-4785-8632-79e6b52a01d5,Economics,In Progress,2025-01-21,2025-01-24,
S0586,69438850-0252-44bf-a9a9-80dae18d8301,Computer Science,Overdue,2025-04-10,2025-04-17,
S0586,ecb95bb1-a538-4a24-aa02-e18121366991,Science,Completed,2025-01-04,2025-01-13,2025-01-13
S0586,e3d56333-c5ca-4985-b15c-659445d2dc94,Math,Completed,2024-11-30,2024-12-12,2024-12-12
S0586,103d0f01-5a4f-4488-9236-f00e6e6d445f,Economics,Overdue,2024-12-04,2024-12-06,
S0586,a3705ae5-52a0-4178-87d0-6e22faae4ff9,Computer Science,In Progress,2024-12-06,2024-12-14,
S0586,192f81e6-b315-4924-b104-ea0896f58929,Economics,Completed,2025-03-15,2025-03-26,2025-03-26
S0586,8347da68-3530-426d-9f61-d187f04aef0b,Computer Science,In Progress,2025-03-14,2025-03-16,
S0586,fa844ab8-48be-4c27-8699-5bc2a482c6ed,History,Completed,2024-12-05,2024-12-18,2024-12-18
S0586,f8c76295-5e72-4b38-a0eb-ee82eeced1c4,Economics,In Progress,2024-12-05,2024-12-09,
S0587,f14d50d6-a055-4d61-bff6-ec45ea4c56b9,Economics,In Progress,2025-01-31,2025-02-03,
S0587,1aebf713-50c0-496e-9c7b-5c486283944f,Social Science,Completed,2025-03-17,2025-03-18,2025-03-18
S0587,12f4451a-6cf0-4975-b0bc-7ab7d14b885f,History,Overdue,2025-03-26,2025-03-28,
S0587,5cbf197e-b491-411e-b7b4-8e214184c9f4,English,Completed,2025-04-15,2025-04-24,2025-04-24
S0587,875b0c6f-260a-49a9-b19f-4d479008bd43,English,Completed,2025-03-05,2025-03-16,2025-03-16
S0587,c30ae748-857b-40fc-a7d5-21a045023805,Social Science,Completed,2025-03-27,2025-04-05,2025-04-05
S0587,2b182252-7834-4b66-92eb-b54339551379,English,Completed,2025-03-18,2025-03-26,2025-03-26
S0587,63382483-9aad-4bf0-be66-1f3a153801ed,Social Science,In Progress,2025-03-01,2025-03-07,
S0588,64f07cfb-3e41-4354-828f-7b6eb158287d,Math,Overdue,2025-02-20,2025-03-03,
S0588,ccae345b-1a22-4545-a1b4-bfe64c2907aa,Social Science,Completed,2025-01-27,2025-01-28,2025-01-28
S0588,282834b7-e349-41af-bd0a-1db1864c7882,Science,In Progress,2025-03-19,2025-03-30,
S0588,5a954d1f-2107-4808-8e7b-dcd98a7eebe8,Social Science,Overdue,2025-02-14,2025-02-23,
S0588,265848f4-d067-4815-b14a-30a5eea1901f,History,Overdue,2025-04-18,2025-05-01,
S0588,91e29450-8103-41e4-8f4c-ecf6da855332,English,Completed,2025-05-06,2025-05-10,2025-05-10
S0588,21da1502-30a0-472d-9931-5a43b1905f09,Economics,Overdue,2025-05-16,2025-05-23,
S0588,d42131dc-64aa-4184-a763-190a692230a4,Math,Overdue,2025-02-23,2025-02-27,
S0588,586bb56f-c1a3-4975-83db-1585d441edc3,Economics,Overdue,2025-02-09,2025-02-11,
S0588,9e3db296-8ed7-45f9-824d-fb8aa7457b7e,History,Completed,2025-05-06,2025-05-14,2025-05-14
S0589,ef7176b4-bd86-44f1-bec0-de795d8fa0c9,Economics,Completed,2025-05-14,2025-05-27,2025-05-27
S0589,d8b97278-a08b-4c4a-b68f-090bf8e98d65,Computer Science,Completed,2025-02-05,2025-02-12,2025-02-12
S0589,2661f6c7-f689-40e5-9ea9-110915126152,Social Science,Overdue,2025-05-07,2025-05-14,
S0589,30682f9b-a129-4f81-a2aa-e55d903e0765,Economics,Overdue,2025-05-13,2025-05-15,
S0589,fa148571-c629-4f25-990e-c56bd0def87f,History,Completed,2024-12-19,2024-12-31,2024-12-31
S0589,5c134f6d-d60c-4e95-8913-3c5199557cee,Math,Overdue,2025-03-25,2025-04-02,
S0589,43d905fc-eaa5-424d-b6e1-e662192ae6be,Computer Science,In Progress,2025-05-02,2025-05-12,
S0589,3fb2ab0f-b995-44d5-811e-50adfa6910ff,Social Science,Completed,2025-01-09,2025-01-19,2025-01-19
S0589,a7f2f29b-3f1b-49d9-b748-53d25b2fb04b,Science,Completed,2025-04-15,2025-04-17,2025-04-17
S0590,9f1d19f3-3498-4a3f-94e3-5357452482f3,Math,Overdue,2025-04-30,2025-05-13,
S0590,a897db1a-a6fe-42bb-8bc4-3c5b6b126b61,Math,Overdue,2025-02-12,2025-02-21,
S0590,7f62f977-d3e6-4f67-8dec-3875fd565408,English,Completed,2025-02-18,2025-03-03,2025-03-03
S0590,e138cb40-5395-4b3d-8b3c-637eea35ea86,History,Overdue,2025-03-01,2025-03-09,
S0590,cb984fa5-bfd9-4ffb-af2a-b7a41da23019,Economics,Overdue,2025-01-11,2025-01-12,
S0590,bf7d54ce-0e4b-473d-8671-1e6d53cf9239,Math,In Progress,2025-01-15,2025-01-27,
S0590,16ff06e7-1339-4bd6-a20a-4dcc0dbf2ff1,English,Completed,2024-12-30,2025-01-03,2025-01-03
S0591,c40d762f-51f5-4415-b9b9-0eb3494ee85c,History,In Progress,2024-12-06,2024-12-09,
S0591,f3d4ed7b-22ef-4d21-a3d2-deebe3c1fd65,Economics,Completed,2025-03-26,2025-03-30,2025-03-30
S0591,b14ed2f7-4336-4217-b844-03da25128048,English,Completed,2025-02-01,2025-02-12,2025-02-12
S0591,66737967-3267-49a9-84f7-9137f31b4762,Economics,Completed,2025-01-15,2025-01-28,2025-01-28
S0591,3b33e8c2-5949-4847-bd5e-5dceb541f7f8,English,In Progress,2025-05-12,2025-05-16,
S0591,d0f3312b-b28d-4103-b5f2-fd87b778a789,Computer Science,Completed,2025-03-14,2025-03-15,2025-03-15
S0591,51ebac65-6e82-47fd-a343-aced90023313,History,In Progress,2025-05-16,2025-05-19,
S0591,e344b47c-ecf4-4027-8a4e-36470e2865b6,History,Overdue,2025-03-22,2025-04-05,
S0591,2047a968-4b10-4239-b8da-fb7df6d65724,History,Overdue,2025-01-14,2025-01-17,
S0592,0536ad56-ad6a-4059-b42b-e28d6fb3c98b,Social Science,In Progress,2025-01-18,2025-01-30,
S0592,3d307ecb-c570-474d-aed8-7bff6d171fce,Social Science,Overdue,2024-12-05,2024-12-14,
S0592,a56520da-8624-4ac0-bcc6-f98fd235ba44,Computer Science,Completed,2025-04-05,2025-04-10,2025-04-10
S0592,adef85c7-9524-4cc4-8007-bf847127bec3,Social Science,Overdue,2024-12-18,2024-12-24,
S0592,b7b3eca0-bbeb-4871-9fb7-5bafbf962d19,Social Science,Overdue,2025-02-07,2025-02-12,
S0592,caa41de3-7b3b-4a53-ba4b-ca2cf0f947ba,Computer Science,Completed,2025-03-08,2025-03-11,2025-03-11
S0593,7ec6dd6c-dd2b-4a17-b194-2fcd2665a385,History,Completed,2025-01-21,2025-01-26,2025-01-26
S0593,a2e61bc5-4afc-4325-9bdc-63f1db2d3dda,Science,Completed,2025-03-12,2025-03-20,2025-03-20
S0593,2f4cd948-05b8-4d02-b442-ff367305e9bd,Science,In Progress,2024-11-28,2024-12-10,
S0593,a615e12a-ca61-4afc-8469-763cdcd19683,English,Overdue,2025-04-17,2025-04-30,
S0593,2bfe8201-5fb3-493d-831f-232b427828e3,Math,Completed,2025-04-13,2025-04-18,2025-04-18
S0593,6b23981b-86d4-4cfc-8257-db023b81a9a6,Computer Science,In Progress,2025-01-03,2025-01-05,
S0593,d1cb25a5-8bbb-4609-b51c-9c1d509893fa,Science,In Progress,2024-12-05,2024-12-07,
S0593,4f9b7541-5fc9-42dc-89e2-f8a9d45470e0,Science,Overdue,2025-01-08,2025-01-20,
S0594,5764e1f9-b4e1-4dbe-96d2-ff57b61b5aea,Math,In Progress,2024-12-15,2024-12-19,
S0594,a71e00dc-8fe8-4177-8ea2-6e5602b9a44b,Social Science,Completed,2025-02-03,2025-02-10,2025-02-10
S0594,d36cdb1e-1599-4877-b422-ce3e684c06ef,Math,In Progress,2025-04-01,2025-04-09,
S0594,2e7625ef-098d-42e6-b8dd-b1a79c55b248,History,Completed,2025-05-04,2025-05-15,2025-05-15
S0594,b2aeffdd-c688-471c-ab77-0b45d10f2e40,Science,In Progress,2025-01-18,2025-01-22,
S0594,a9544439-af29-4d5d-8cfc-e62746e9e339,Computer Science,Overdue,2025-04-15,2025-04-25,
S0594,7a9f3016-869a-49c2-a2af-2d23880a9f1b,Computer Science,Completed,2025-03-12,2025-03-22,2025-03-22
S0594,b6cdae5b-1c6f-4d48-b4f0-75947c64c981,Social Science,Overdue,2025-05-07,2025-05-17,
S0594,22e469ce-8c0b-44f2-a564-33fc7a563649,English,Overdue,2025-02-13,2025-02-18,
S0595,1b0d136e-d108-4438-b461-bb7b660520d0,History,In Progress,2025-02-19,2025-03-01,
S0595,297b4420-29d9-4780-8a32-84f05b5e6901,Social Science,Completed,2024-12-13,2024-12-23,2024-12-23
S0595,c7f7c10f-431a-40f0-b5bd-a4ac86d4e3f6,Science,In Progress,2025-01-25,2025-01-26,
S0595,e9ce5022-cf72-4e1c-9809-359d933d1cb1,English,Overdue,2024-12-03,2024-12-14,
S0595,bb269a72-6c57-4d78-b306-4a035ee9833e,Math,Overdue,2025-04-13,2025-04-21,
S0595,493fcde1-145a-42b8-9eb4-94891cb62067,Science,In Progress,2025-02-02,2025-02-16,
S0595,acbb5afd-b5e0-4d6f-8d1b-247ca27dda56,English,In Progress,2025-02-22,2025-02-24,
S0595,87dd9406-fdce-40c7-8283-fa830fffe60d,Math,Overdue,2025-04-05,2025-04-16,
S0595,0954bbdb-d292-452b-9bfd-7608d0e19e93,History,In Progress,2025-05-07,2025-05-19,
S0595,61630c60-5983-4847-adc0-39fbe135a14e,History,In Progress,2025-05-17,2025-05-18,
S0596,fca9de23-6139-4df3-8e89-f4cb54627f5d,Social Science,Overdue,2025-01-07,2025-01-12,
S0596,6d3e9ddf-585b-44ff-aaf4-17c05f080e1c,Computer Science,Overdue,2024-12-09,2024-12-20,
S0596,1533b062-4c74-468c-8444-cef2b0db80e9,Math,Completed,2025-02-15,2025-03-01,2025-03-01
S0596,3c356a0a-df7e-40b5-9733-fbdc510a6537,English,In Progress,2024-12-26,2024-12-30,
S0596,2aba6188-9a66-4394-9637-7743cdddeba6,Computer Science,Completed,2025-05-04,2025-05-06,2025-05-06
S0596,01048bd1-0a5f-4a6e-96c1-41f2a3f75ffa,English,Overdue,2025-03-24,2025-04-03,
S0596,7647c08d-da00-46de-be71-45afa75b8b84,History,In Progress,2025-05-07,2025-05-11,
S0596,19fae4c8-0120-470e-9a76-86923691311b,Social Science,In Progress,2025-05-14,2025-05-18,
S0596,77d3e737-0570-4a56-87a3-92a1867899d0,History,In Progress,2025-02-24,2025-03-08,
S0596,5691cdd3-92e5-46ac-94b9-eac98706e3be,Math,Overdue,2025-03-01,2025-03-09,
S0597,df7d20ce-2ed9-4104-9ef1-34add6245b75,Economics,Completed,2025-04-14,2025-04-25,2025-04-25
S0597,d9e85551-00a1-44ef-abee-4c873c98c28b,History,Overdue,2025-02-28,2025-03-03,
S0597,60d95f78-dddb-4eab-8976-6725322fe372,History,Overdue,2024-12-23,2024-12-29,
S0597,81ec27b1-b28d-4d85-bdbb-7338abd826b3,Math,Overdue,2025-03-30,2025-04-05,
S0597,bbe26137-b53c-49e4-be90-a900fe78b829,History,Completed,2024-12-20,2025-01-03,2025-01-03
S0598,06a708e5-3cac-4844-a280-8ccef3272adb,Social Science,In Progress,2025-03-09,2025-03-11,
S0598,681801b7-c2bb-46c3-a530-b6ebbab312f5,Math,Overdue,2025-04-23,2025-04-25,
S0598,dab520b8-2bef-447c-acd3-84f103e5b91f,Economics,Overdue,2025-02-20,2025-02-27,
S0598,6c020abb-c0bc-4b74-9260-e1324abe2182,English,Completed,2024-11-25,2024-11-30,2024-11-30
S0598,93b71fa1-0bfa-4a97-a018-fa557318077d,Economics,Overdue,2024-12-04,2024-12-17,
S0598,d408b52f-183f-4a9b-a42c-a2b34401613e,Computer Science,Completed,2025-05-05,2025-05-15,2025-05-15
S0598,37f9deb7-627a-4e71-b093-b88eb4feb228,Economics,Overdue,2025-04-04,2025-04-13,
S0598,5721628d-7bbc-41d3-b256-01ddf61ee896,Math,In Progress,2025-05-17,2025-05-18,
S0598,3e54900e-2812-4c2e-bd63-4247216f8ee1,English,In Progress,2025-05-14,2025-05-17,
S0599,8d06fda5-1142-40aa-89a3-5e4fb2c96f87,Computer Science,In Progress,2024-12-27,2024-12-29,
S0599,5cdcce0f-20aa-4787-b118-c3f22072d37b,Science,Completed,2025-04-26,2025-04-30,2025-04-30
S0599,6ee83857-691c-42aa-9d3d-5f517c302edf,Economics,In Progress,2025-02-02,2025-02-16,
S0599,2fe4f2bd-34b3-4e40-802e-55e0a295ed5c,Science,In Progress,2025-03-15,2025-03-21,
S0599,33ebc4ae-3d98-4dc9-8898-a0af7516befa,History,Completed,2025-01-12,2025-01-16,2025-01-16
S0600,da57d2f3-e109-43e1-b9fe-28a6c5d06723,English,In Progress,2024-12-26,2024-12-31,
S0600,faece5a8-476b-4d72-bc62-fe4a3b586510,Science,In Progress,2025-04-17,2025-04-27,
S0600,2cdc25df-8b0f-4bfa-b3db-7ee2e35de6e7,English,Overdue,2024-11-29,2024-12-02,
S0600,5aa3c196-122d-4aac-8c3d-58febc598944,Math,In Progress,2024-12-27,2025-01-02,
S0600,b22bb6f3-37ed-4c59-aa0f-457c8fd6ccf2,English,Completed,2025-04-14,2025-04-28,2025-04-28
S0600,dc7dab6e-a008-489b-8325-c7e2397d4090,English,In Progress,2025-03-20,2025-03-23,
S0600,a20bfaea-365a-4701-91e6-89a008c715ca,Science,In Progress,2025-01-03,2025-01-15,
S0600,a1c0325c-f1ca-4396-a02e-c3af8596487d,Economics,Overdue,2025-03-23,2025-04-06,
S0601,a7bae1d0-28b0-41ac-bd03-11c1ed5a0ad8,Economics,Overdue,2025-02-23,2025-02-26,
S0601,3658b0f3-0a05-44df-921d-c58d00e8c2ea,History,In Progress,2025-02-19,2025-02-21,
S0601,68b6c9ff-e31a-4f0b-aae7-2d7d9cb5697a,English,Overdue,2024-12-02,2024-12-09,
S0601,9d6e98bd-54d8-4d60-b7e4-e76e1106f819,Computer Science,Overdue,2025-05-15,2025-05-16,
S0601,8cb4ba8b-17fb-45a4-97f9-5e0f06212403,History,Overdue,2025-05-20,2025-06-01,
S0601,453c863e-83d8-486a-b335-2d0240e4fd30,Social Science,Completed,2025-03-17,2025-03-26,2025-03-26
S0602,2359b4e9-8bbe-4b5c-b6c1-109ee78cf948,Social Science,Completed,2025-05-13,2025-05-14,2025-05-14
S0602,afbc9a5c-68c7-4bd7-9c4e-f683e9409e1a,Social Science,Completed,2025-04-02,2025-04-11,2025-04-11
S0602,7fb649cd-ce4f-4aa0-b445-ad380ae1de32,Computer Science,Overdue,2024-12-24,2025-01-06,
S0602,6f200978-2a71-4eeb-a925-208bff446975,English,Completed,2024-11-24,2024-12-05,2024-12-05
S0602,bfa97998-6298-477a-8d00-8361a9d98a8c,Economics,Completed,2025-01-26,2025-02-04,2025-02-04
S0602,7e9e0638-92b5-4c9a-a4d6-2ce48fcda373,Math,Overdue,2025-03-17,2025-03-30,
S0602,e499b6cc-116b-43b8-b34d-bb31e7fb91f0,English,Completed,2025-02-07,2025-02-08,2025-02-08
S0603,a0874934-6fc4-4c45-981b-5405754961be,Math,Overdue,2025-02-09,2025-02-23,
S0603,38f9970e-376f-4e65-974b-21b674a5fb35,Economics,Completed,2025-03-18,2025-03-28,2025-03-28
S0603,06273ec8-51d1-44f7-8a45-8b48ad31e9cc,History,Completed,2025-01-08,2025-01-10,2025-01-10
S0603,df4cf118-8fb6-4010-bc78-2129307855cc,History,Overdue,2025-05-21,2025-05-26,
S0603,5e6774be-6895-40ae-b064-c1f211868cc6,English,Completed,2025-05-02,2025-05-07,2025-05-07
S0603,bde979e5-a7a3-48ae-a000-1c020963276a,Math,Completed,2025-02-17,2025-02-28,2025-02-28
S0603,0e21d18a-f833-4fa1-b350-3b0d60672f2f,English,Overdue,2025-03-05,2025-03-17,
S0604,5bd159fd-0940-46c2-a551-2c3bbda5993d,Science,Overdue,2024-12-24,2024-12-27,
S0604,5212d060-19e5-4e53-9cfb-10462486e601,English,Overdue,2025-05-24,2025-05-30,
S0604,7b90c389-237f-45f7-b0b7-2384bd7a010a,Social Science,Overdue,2025-03-20,2025-03-28,
S0604,b3ce8bf0-180e-4dc7-83e7-511b3c48c9e2,History,Completed,2025-04-17,2025-04-20,2025-04-20
S0604,0db8f626-f338-43b0-bf1f-ef2879b72855,Computer Science,Overdue,2025-04-21,2025-05-02,
S0604,3cd353b5-db11-42b6-970f-c4446a52fb9d,Math,In Progress,2025-03-17,2025-03-29,
S0605,3d8c658f-537f-44a0-8f39-222e0f149abe,Computer Science,Overdue,2025-04-12,2025-04-18,
S0605,5cd6bcb1-5653-4562-aee4-9bf0027526a6,Social Science,Completed,2025-02-08,2025-02-14,2025-02-14
S0605,a421d0be-b7b6-4d5d-b28b-141f4022502f,Science,Overdue,2024-12-25,2025-01-08,
S0605,b22ec963-7383-4633-a0ac-d5877e1c454b,English,Overdue,2025-03-27,2025-04-08,
S0605,b0e13e3e-00fb-4313-9e4d-8ae0284c853e,History,Overdue,2025-02-26,2025-03-05,
S0606,eccaaf27-7671-4a09-ae85-146738761011,English,In Progress,2025-04-10,2025-04-21,
S0606,9d8f0e61-9e75-4663-841b-e132b541502e,Computer Science,Completed,2025-01-23,2025-02-04,2025-02-04
S0606,b6f579bc-be3c-444d-b298-4fbfbdb85efa,History,Completed,2025-01-14,2025-01-26,2025-01-26
S0606,e69dc3ca-bb4e-4667-ba05-972b8f5e2762,Social Science,In Progress,2025-04-01,2025-04-08,
S0606,2c64be4c-2c94-4e57-8e94-1c743349fb9d,Math,Overdue,2025-03-10,2025-03-19,
S0606,2566c232-d4d3-435d-9e7a-80ed5d48fc54,Math,Completed,2025-05-04,2025-05-14,2025-05-14
S0607,80f884b2-c237-45b6-bee4-b892ca319ae3,History,Overdue,2025-03-02,2025-03-10,
S0607,2e3d07bb-05d2-48ec-922a-31c6d69d60ce,Science,In Progress,2024-12-30,2025-01-05,
S0607,5401b06d-ccd7-4c3c-a43d-b05f90f50ae8,History,Overdue,2025-03-06,2025-03-12,
S0607,2d88b1c7-73d7-4e40-b728-c1e9fa8ab5fb,English,Completed,2025-03-01,2025-03-03,2025-03-03
S0607,f10c6b03-c407-4f10-9ff2-03e7c1c444ac,Science,Completed,2025-01-04,2025-01-06,2025-01-06
S0607,04f1b136-f7d1-4c96-a793-53c1b3b6c2c6,History,In Progress,2024-12-16,2024-12-22,
S0607,6cb39ad0-aff2-4453-a7fb-a450cfcf2d66,Social Science,Overdue,2025-05-15,2025-05-19,
S0607,18404a10-43ee-4072-9d66-e88b7d603fc9,Math,Overdue,2025-01-17,2025-01-22,
S0607,df82d0a6-84e1-4522-b430-df4761b271f7,Economics,In Progress,2025-04-14,2025-04-25,
S0607,48b6899f-8321-4e8a-8543-5bd080a7bc2d,Math,In Progress,2025-05-10,2025-05-16,
S0608,fcba30ed-4414-4926-8063-423134427efa,Social Science,Overdue,2025-05-14,2025-05-27,
S0608,2a0bb4d0-27b4-48c6-aca1-8537d7bbf07e,English,In Progress,2025-04-30,2025-05-08,
S0608,aed9e393-40c7-49e3-b2cf-f9cb87686f74,English,In Progress,2025-03-26,2025-03-29,
S0608,9ed04b8c-7f34-4685-b099-610c91a99f93,Social Science,Overdue,2024-12-25,2024-12-27,
S0608,27b8f971-677a-4372-a613-b732d4f429bf,English,Completed,2025-02-20,2025-03-04,2025-03-04
S0608,24ff1af0-d853-4b1f-aff9-0bd60244c839,Science,Overdue,2024-12-27,2025-01-06,
S0608,e4e706a0-519e-4510-8e18-958e96906fb8,Science,In Progress,2025-02-24,2025-02-26,
S0608,e9e1e0ff-823a-4814-b5c7-fef7650010fa,Math,In Progress,2024-12-03,2024-12-16,
S0608,b8eb6b13-e911-4097-80c3-fe1ba2a93c5c,Computer Science,In Progress,2025-04-10,2025-04-17,
S0608,28aa7096-8dde-4893-b1b5-179ad4913d34,History,In Progress,2025-05-09,2025-05-15,
S0609,2151a90a-f18e-4df7-85cb-0462f910fa6c,History,In Progress,2025-01-28,2025-02-08,
S0609,41f1b54b-c1bb-45d8-905c-aeb707e562a8,Computer Science,Completed,2025-04-18,2025-05-02,2025-05-02
S0609,55c18109-622d-4896-a29d-ed16caf864ae,Math,Completed,2025-01-21,2025-01-22,2025-01-22
S0609,4be21b12-7566-4415-89fb-04ff83d6c353,Computer Science,Completed,2024-12-18,2024-12-21,2024-12-21
S0609,c1d6e8c9-3499-4cb8-a48c-8891a91b8d0c,Science,In Progress,2024-12-02,2024-12-11,
S0609,3bbabc7a-8ee4-40a6-90c4-b118f764e5a4,Computer Science,Completed,2025-05-15,2025-05-29,2025-05-29
S0609,caacbeca-8872-42b4-8bac-2352d446038b,Science,Completed,2025-01-28,2025-02-04,2025-02-04
