student_id,chat_id,date,topic,summary,resolved
S0570,fd0baf40-6b6d-4f34-8c94-f33ab7afb655,11/03/2025,Writer,Class fast almost quality family medical son.,TRUE
S0570,ea25b932-d3d0-4dc5-a430-b9212c840aef,04/03/2025,Science,Political rule when eat consumer story source fear list school wide able somebody.,FALSE
S0570,22ce75fb-391a-4d1c-8bc7-37f4924d7273,05/12/2024,Economics,Staff pass idea month pull baby per party weight population.,FALSE
S0571,3d2ad1a5-3f6b-4abb-8502-8911d2cdc7b6,21/12/2024,Writer,Top age see figure memory through ten spend.,FALSE
S0571,4bc5dda2-3060-427f-b208-f64f7c7ab8f8,04/03/2025,English,Their ability black mission more lay yet employee your on culture.,FALSE
S0571,ac1faf0e-1955-4fc6-8c71-9b5dea103d84,06/01/2025,Entrepreneur,Weight as tax two by course board newspaper risk world future special admit.,TRUE
S0571,3cd12a49-4b7a-49d2-9ca9-c5f1c0802977,26/11/2024,Math,Should water well perhaps feeling security choice receive while trouble training foot very.,TRUE
S0572,e94eee04-4f7b-42ff-8672-8ab6b8d175e4,07/04/2025,English,Outside election opportunity reveal kid under happen training eat identify window.,TRUE
S0572,76ce6352-5098-46e6-b870-3a7d936e5a7c,03/02/2025,English,Join series art several employee common growth task authority discussion especially but effect.,FALSE
S0572,5c6add6e-2ced-47b4-be03-7a58ffe2ef06,05/04/2025,Computer Science,Catch fill experience alone law very.,FALSE
S0572,96fb9a15-9a44-4529-a0eb-17a9b19ab1c3,01/12/2024,Science,Money eight leader since remember away term.,TRUE
S0572,d50f198f-6686-4270-b7e1-a5c54619b05e,01/04/2025,Engineer,Every former chair enter serve garden.,TRUE
S0573,620fbb3c-7494-4427-893e-73e362789e76,21/02/2025,Engineer,Make value always own bill at act.,TRUE
S0573,1cabc7f1-9734-4795-9cc3-47442bd92e8d,18/12/2024,Data Scientist,Contain than test option mouth lay chance same effect my race inside drug.,TRUE
S0573,5a7a18e2-877a-40bb-ab1e-b7f8fc8d3fb6,04/04/2025,Pilot,Dog dog huge describe offer pay much year what town before.,TRUE
S0574,e3fee7e7-ae44-430b-8c8f-bd5b530c7208,11/03/2025,Math,Very crime early of dark win example use finish realize stand.,FALSE
S0574,1a6bff1b-3721-4f84-b738-7916570d87d7,12/12/2024,Computer Science,Look education technology step left parent.,FALSE
S0574,d7797ce1-ef53-4afd-9c9d-62ce4b23c804,12/03/2025,Writer,To himself PM see store none seek worry.,TRUE
S0574,96ef53ad-990c-4b69-bcac-e34a21654ff3,27/12/2024,Data Scientist,Both TV have air plan their lay do provide American statement travel Republican.,TRUE
S0574,f5edfe44-f07a-4ea7-8ca1-7dad32f3db59,30/11/2024,Engineer,Lot imagine wonder difficult require religious life environmental professor student agent south.,TRUE
S0575,61e4e1c9-eeb1-43be-b54a-37f42347ead0,21/01/2025,Computer Science,Participant concern successful effort particular hard economy traditional rate chance.,TRUE
S0575,efc186ca-7116-467c-ac6c-e77cdd2c29db,06/03/2025,Entrepreneur,Season each world maintain keep throw need bed right inside pay yet.,TRUE
S0575,24ba1acd-9a76-4ba7-9cba-803635ebff55,11/02/2025,History,Month half truth sure central per painting care ground strong season might.,FALSE
S0576,7cc7bba7-7efb-4bf1-9ecc-59b4e315e03f,20/04/2025,English,Claim especially must option physical which wear early main hour leave.,FALSE
S0576,fc7357e0-3a0d-4ed0-803b-c1a626a910f4,24/04/2025,Engineer,Get community citizen ago approach spring manage season.,FALSE
S0576,d1031b2d-036b-4c20-b52e-4eae4849349e,31/12/2024,History,Church grow help road southern about kid natural coach.,FALSE
S0576,7666b6fd-87a9-4ee1-b13c-568e2343e380,21/12/2024,Math,Think while use offer cost affect southern mouth police every at.,FALSE
S0577,1e49fefe-b8e4-4f1c-aa07-19c57182a2b6,18/03/2025,Economics,Though source even personal economy development among marriage stand central.,FALSE
S0577,6494e558-0a63-4a72-b25c-8e3203a07662,18/01/2025,Economics,Stuff affect raise wish quality rule.,FALSE
S0577,8c1293c7-27ae-46c1-9e95-5fe361fd9c0b,04/04/2025,English,Sit unit structure include ability west.,TRUE
S0577,8c4c4c68-09d5-436b-adb0-d2177bd22d9c,21/12/2024,Science,Specific ask sit worker thing certain American require production debate carry drug somebody.,FALSE
S0577,2e72e9a9-8bd3-4cec-a353-ddef49378ae9,10/01/2025,Entrepreneur,Wide very difficult detail book of ok finish large least expert.,FALSE
S0578,3a73d792-10e6-4e11-8fee-d49aa8142295,26/01/2025,Entrepreneur,Position watch play pick read money week same yard term your perform find arrive.,FALSE
S0578,f13a80b6-a274-45ad-9bea-de1ee6a4e344,30/04/2025,Engineer,Sure ever citizen edge nice industry page fear send us order out tend.,TRUE
S0578,ba794a8a-8df8-4e87-a93d-6503cfcf7b63,24/04/2025,Entrepreneur,Strategy cultural poor thus century lead yes road situation company significant.,TRUE
S0578,18236b9d-b2b5-435e-ae2a-9e941a53f13c,26/02/2025,History,Product difficult wind list myself practice especially particularly.,FALSE
S0579,99fa243e-761e-4201-b9d3-aab42faef94d,19/12/2024,English,Ground these firm group pattern their worker learn seat sure.,FALSE
S0579,4ec198dd-87bf-410e-b475-623954a1c02d,01/01/2025,Lawyer,This marriage old whether state air evidence science.,TRUE
S0579,a8d5d6c9-0436-4fdc-913d-9a7ab68117b1,06/03/2025,Economics,Cell opportunity yes street foreign soon author least.,TRUE
S0579,412f9815-103f-4d22-8f06-6bb1bde56862,08/04/2025,English,Site follow several someone tend edge.,FALSE
S0580,b29189f9-e9a6-4189-9d97-bafa52309088,23/01/2025,Writer,Chance available rich person daughter enough design value.,TRUE
S0580,aec2ef59-c523-4c3f-990e-ba07b4f5d994,13/03/2025,History,Building its training hospital effort feeling whatever put easy stand actually.,TRUE
S0580,e447466f-c03d-4395-86da-46ec61f1229e,19/05/2025,Pilot,How camera operation official foot result father southern notice military board public write.,FALSE
S0580,fd7f7eaf-9d6b-4da4-b2c4-13ac5c292577,18/05/2025,Pilot,Determine believe model seem certain price scene stuff along action number whole would.,FALSE
S0580,ad1ae283-b694-4465-a42e-46d5febf8680,07/01/2025,Engineer,Officer sense tree example best say because.,TRUE
S0580,7f52b810-1d43-40c7-86cb-85ed067bb069,13/05/2025,Economics,There event blood push exactly to.,TRUE
S0581,81cbb89d-2615-4767-88dc-5d80236fb014,18/03/2025,Economics,How knowledge hand important finish various region strong administration within.,FALSE
S0581,eeac754b-0ef1-43c0-9151-ac0d0fd15fda,28/12/2024,Teacher,Performance almost customer black response minute benefit little test coach provide.,TRUE
S0581,9d469cea-6041-4bd9-a3c4-69bcdda1f6b5,14/12/2024,Social Science,Site throughout able interest small yet agent consumer job chance road station hour.,TRUE
S0581,766ccadf-8ca1-45c7-9460-937b7c6413ce,19/04/2025,Doctor,Organization trial church your girl nor can team argue.,TRUE
S0581,e4e29b87-8035-41e4-b4e9-e24a72f36f66,07/05/2025,Artist,Note cover also watch prevent lawyer citizen gun almost remain old.,TRUE
S0582,97b95ae1-a332-4191-ab02-01401123e7f6,08/01/2025,Doctor,Realize late pattern leave country performance hit executive.,TRUE
S0582,5c543998-f343-40fa-9e3f-581e109cf4f9,01/04/2025,Writer,Never nature wish after course minute rather partner on movie.,FALSE
S0582,c151f43f-947e-4611-81d4-619b9da3c652,23/12/2024,Doctor,Within challenge real brother past hot social individual south to level always son.,TRUE
S0582,6ec46b15-a2ea-4aa3-bfca-4ea6d490e795,19/05/2025,Pilot,Expert form page rich easy staff design.,FALSE
S0582,93613105-f836-48d6-87a6-ce333df94e34,14/01/2025,Math,Modern true foreign itself husband defense others poor full father audience my floor.,TRUE
S0582,671af9f4-09a1-44dc-af7e-5ff5b262c56c,17/01/2025,Scientist,Central choice dream onto help perhaps win officer democratic list particular.,FALSE
S0583,b5aac36b-fb52-46ec-b15a-f31422a2917b,25/03/2025,Data Scientist,Very animal first travel reach step.,FALSE
S0583,3a1234f0-9588-4848-af0a-5f576e2c99b1,04/04/2025,Engineer,Image crime evening mouth last think.,TRUE
S0583,0a85d540-874f-458c-996f-741e68764f43,09/03/2025,Teacher,Need situation bar sometimes market light usually five rule.,FALSE
S0584,18f7a265-83d9-4255-83f6-19aa42468e17,01/01/2025,Science,Today attention size focus west color reality real actually.,FALSE
S0584,fc6573b3-2dd2-4881-ad71-9f7e2dc0d2c2,31/03/2025,History,While newspaper night through interesting staff agent expert likely.,TRUE
S0584,191218e6-b851-4773-afac-ea1cd547a70c,10/04/2025,Pilot,Road current international ready book seem so question property must serve audience kid want.,TRUE
S0584,d0763b9c-bd59-473f-94c9-c4218c35fc22,01/12/2024,Computer Science,Their recognize evening education free story power image Democrat.,TRUE
S0584,fa24f3af-a499-430f-ace5-b372ef329085,06/01/2025,Doctor,Such half accept popular all side heart gun bring after.,FALSE
S0585,ef60a293-4919-43fc-86f6-34dfdd498e37,30/01/2025,Data Scientist,Produce community send do office technology movement own region list choose some.,FALSE
S0585,e68cf89a-6aab-4533-8b9b-13fbfed29e1c,23/01/2025,Science,Investment clear young home world stage.,FALSE
S0585,f5a75433-0191-4348-90e1-c57fb5d22d5d,20/01/2025,Entrepreneur,Expert only gas different help control will watch off yard great suffer.,FALSE
S0585,2bbd3343-63f4-4e2a-891f-ca33289b372e,21/04/2025,History,Top score respond it although social experience heavy be.,FALSE
S0585,8320a0b2-fdcc-4b1e-8361-361de4242d24,27/12/2024,Economics,Expect institution speak necessary fund fill.,FALSE
S0585,6fca3ef6-e547-4648-8fa6-b5a039d95e12,02/01/2025,Artist,Model travel idea require us foreign even describe film follow.,TRUE
S0586,71d9d630-98f2-4085-8b72-9d6a4f6a5bc7,01/03/2025,Social Science,Technology owner friend own enter wife population item decision recently still four.,TRUE
S0586,6dd97d45-3329-414b-9ca9-023791d07650,11/01/2025,Lawyer,Science affect truth PM enjoy other open.,FALSE
S0586,640204bf-9724-4843-8ea8-88311eb4d848,26/04/2025,Doctor,Audience book want approach whether main report increase most author.,TRUE
S0586,99e96dea-3184-4305-b0e7-14a7106cf357,24/01/2025,History,All special eat experience coach per.,TRUE
S0586,b7c064fa-287b-42a1-bb33-436cb05e273b,22/03/2025,Entrepreneur,Onto indeed goal since when especially matter television name.,FALSE
S0587,d2a64bf5-eed2-460d-8fdf-fc718146b8de,09/12/2024,Data Scientist,Would read like knowledge dream answer least appear you west.,TRUE
S0587,469bd58e-1efa-481c-afec-3d58a9eebae3,25/01/2025,Teacher,Account city source power street research.,FALSE
S0587,4c49eb40-bc42-480c-863d-f3d5c2c35767,20/02/2025,Data Scientist,Leave pass significant last soon case benefit.,TRUE
S0588,f2008bfa-79a4-4999-be60-6fe29af67f84,13/02/2025,English,Top old edge Mrs all recognize week bad cost entire alone if loss.,TRUE
S0588,4905950c-c2ab-4733-b3ed-f0c15023f691,26/01/2025,Artist,Fund left maintain national rise available away themselves record sort require.,TRUE
S0588,889802c5-917d-4f62-8b00-169072c6c3d9,30/11/2024,Data Scientist,Conference no writer read tonight choose account mention information tough realize think record.,FALSE
S0588,6dc06799-3f40-4175-a8aa-1b7cf34fda1c,16/05/2025,Entrepreneur,Determine next tax final effect take yet sound.,FALSE
S0588,ee19d75c-5372-40af-b60b-9aa102dad701,18/12/2024,Social Science,Easy foreign we court store across network.,FALSE
S0589,cc270efd-709a-4e55-8f5c-03b17295b6b0,24/04/2025,English,Its art upon actually player cultural tough none street.,FALSE
S0589,64095d0a-5893-4e1b-aab6-dcc7171aea08,27/11/2024,Doctor,Buy evening wide pull whether share himself who indicate able Democrat chance point.,FALSE
S0589,a55aa486-7bd7-48e0-b8f1-4affe9d9a6a0,17/05/2025,Engineer,Would learn charge minute second service TV remember second believe land.,FALSE
S0590,9fd61f19-8438-46fc-a4f1-4b0cba99de5c,26/12/2024,History,First chance quality outside set describe card.,TRUE
S0590,e377793a-8cf0-4228-9cb9-4bfc1811f019,12/01/2025,Economics,May family her fast say brother majority discussion during.,TRUE
S0590,e837c9dc-d586-4d98-b5f0-406cd580b867,10/02/2025,Social Science,Talk concern important win seat system line program church everything soldier.,TRUE
S0590,f6966389-38c9-4db9-9290-6f60da2b5b76,05/04/2025,Doctor,Actually let never play network president green.,FALSE
S0590,0661336f-1831-4715-afce-ca17548f7162,05/04/2025,History,Address fall head religious rich your tree figure kid.,FALSE
S0590,d080884b-2f1b-462d-9f2f-7cb45f8837d8,12/02/2025,Writer,Feel admit likely skin understand glass analysis authority control toward after indeed.,FALSE
S0591,69712d84-b6b7-4f07-971a-457616d5ab9b,03/04/2025,English,Exactly phone force lay personal clear floor great travel.,FALSE
S0591,f0c34585-a5c6-4c82-81dd-b0c3c2abd8f8,19/12/2024,Lawyer,On pass feel now interview choice employee station.,FALSE
S0591,329c8f50-7174-478b-bdf4-342d665b095e,11/01/2025,Pilot,Conference go that like pretty at next.,TRUE
S0591,27616906-71b0-4f7f-8664-112648078cc4,11/12/2024,History,Their example if left nor high teacher shoulder foot among expect.,TRUE
S0591,b99e9600-8708-41be-8356-4bbcfa156fb2,11/03/2025,Lawyer,While news fish you form range top listen hour.,FALSE
S0591,fb9226af-9ce3-4e65-9c4f-2e16bf044a1d,11/12/2024,Scientist,Section wall agreement wish again evidence argue especially away.,FALSE
S0592,6feda173-224b-429f-aefa-513ed57ffe04,27/12/2024,Math,Become any family civil really wear year so develop feeling.,FALSE
S0592,d8646169-16d8-4323-ae59-e50dcf5d6e4b,31/12/2024,Science,Establish ever store perform change song citizen dinner alone last first water.,FALSE
S0592,4531ecac-599d-4118-8d11-9d2ba2342870,10/02/2025,English,Represent month sit commercial garden friend.,TRUE
S0592,281d6127-30ea-47aa-8526-3f6ff7f7d570,02/01/2025,Pilot,List sell prove talk himself eye right large town box.,TRUE
S0593,cd3ae369-5702-4d73-ba07-a016a3d93827,04/05/2025,Pilot,Baby discuss vote type safe area interview doctor without what scientist paper peace.,TRUE
S0593,a0689645-f15b-44f3-9ea4-412ee2f81a3b,02/04/2025,English,Feel remember term job wall economic.,FALSE
S0593,f5e314f0-8030-4038-92ff-aba354f6c390,05/12/2024,Scientist,Star lawyer thought east prepare full degree shoulder interesting assume.,FALSE
S0593,b46738db-2542-4cf8-9b45-eafb1fd7f192,22/03/2025,Pilot,Another unit vote piece opportunity matter education detail.,FALSE
S0594,194275b2-4843-46fc-87f2-f4e7604feb72,05/05/2025,Economics,Animal market whether vote training present strong woman finally significant worker.,TRUE
S0594,7430520b-3740-4f9d-bafa-5658beb469f3,19/02/2025,Teacher,Center parent should issue whatever dream that.,TRUE
S0594,2300ecaf-c785-4c63-8d85-acc2f38a3912,16/03/2025,Scientist,Point white be hold because let training myself.,FALSE
S0594,a353c89b-f70d-4bd7-b7c0-484a8bfb97a7,16/12/2024,Lawyer,At parent specific amount play red nation woman certainly unit staff over few.,TRUE
S0594,65af772f-3c53-4cff-b573-edb7d4ee110e,18/12/2024,Pilot,Our worry hot agreement start spend street.,FALSE
S0595,f1f52979-d9b4-4fa1-a35a-c9315f635f3c,17/05/2025,English,Ground yourself recognize appear piece record item at.,TRUE
S0595,0e55857a-7e90-4ad6-88c5-f13e95a6d506,24/11/2024,English,Leg catch huge result their government audience give discuss specific grow.,TRUE
S0595,c66e6d2e-fa6e-4623-81af-2b54a689c361,21/05/2025,English,If answer laugh more step simple whole protect thought face win.,FALSE
S0595,d3182e0e-02cc-4980-8d45-c1e370cfa278,28/02/2025,Artist,Set seem discuss watch article at toward while.,TRUE
S0595,bf33cd52-c0d8-4ef3-9abd-d10f8fc3b9bb,07/03/2025,Science,Direction act hit put service she spring service adult international think still left.,TRUE
S0595,473dbff1-2c57-40d4-8a16-1136c63717ce,16/04/2025,Scientist,News Mr man ok away dinner attorney change own since page identify away.,TRUE
S0596,95ab4049-d3ec-4304-9f0a-4b3cf234601a,13/03/2025,Doctor,Rather bag federal believe claim under officer.,FALSE
S0596,d3abf894-6fb1-4efe-842b-41a1d110096b,18/01/2025,Social Science,Through method center skin market myself scene to student pressure seven concern respond.,TRUE
S0596,e735f25f-6d90-4e58-ab21-8327397a9a08,06/12/2024,Writer,Court success me able writer since letter yes computer even next admit decision.,FALSE
S0596,7a0e7ebe-ead4-470d-8d28-dc2946cf8b1e,09/05/2025,Math,All already though floor time forget plant offer.,FALSE
S0597,5dc95749-2644-46b3-9d67-8f24cecb0f25,09/01/2025,Engineer,Hope lead finally instead somebody finally heart per near young where.,FALSE
S0597,ad388364-5c3d-423c-9903-05500e6ae3bb,14/12/2024,Teacher,Official threat without drop culture I risk crime forward hundred position miss.,FALSE
S0597,d9f36638-d061-41b1-8718-50b288a36107,04/01/2025,English,Thousand sometimes quality strategy along mind.,TRUE
S0598,edb3eb85-fc87-4e69-8d7d-e2017f8b1037,02/12/2024,Social Science,Organization raise research however to three forget expect.,FALSE
S0598,a84f169d-c274-4166-b352-cb74f543db72,04/12/2024,English,Evidence animal question card ever design stuff kind network.,TRUE
S0598,2d6711c4-7bf6-437d-86c5-063e8ea60aed,29/12/2024,Engineer,Each yeah future single make customer moment main hold.,TRUE
S0598,6b14b1a0-2958-4c5d-903f-02a1280c1712,18/05/2025,Engineer,Total detail professional southern else television city.,FALSE
S0599,8e295094-ab2a-4c55-9d9c-90703e750658,21/03/2025,History,Read career after home news smile firm stage game amount continue.,TRUE
S0599,b76f1094-5a55-447f-b5ce-60d5824701dd,05/02/2025,Lawyer,Fact something cover near few few.,TRUE
S0599,64e6364e-e716-4798-a1b6-f813bd266ac5,13/01/2025,Doctor,Else anyone possible voice respond message political send.,FALSE
S0600,b304d4f9-c647-4339-9261-6cfe3c6c4528,21/02/2025,Lawyer,Bring probably situation soon consider reach range series.,TRUE
S0600,7522f7db-9ba2-463e-8ee7-76b1be42e382,29/11/2024,Artist,View answer two second accept each various follow.,TRUE
S0600,93d28bfb-3a96-41eb-9341-57f005d48622,26/04/2025,Artist,Team notice morning when national laugh discuss guess.,FALSE
S0600,f08f472b-ceeb-41bf-a34b-62e0454c8874,01/03/2025,Data Scientist,Base here economy run yourself senior structure.,FALSE
S0600,ce1da0a2-453e-4cdd-a4a5-d1cbb5516ba0,02/02/2025,Lawyer,Culture tough yard west clearly Democrat truth amount size since during sort.,FALSE
S0600,7a58548f-b0db-4f3a-ab7b-1feec5f200fa,04/01/2025,Entrepreneur,Hospital attack significant tell color most step politics education.,TRUE
S0601,204005a5-ad95-404f-b844-8ce479387dad,24/12/2024,Pilot,From series page bed wonder can plant office.,TRUE
S0601,37b8fd05-2df7-4eff-9907-83a4e5e1113b,19/05/2025,Writer,Friend military human friend nature simple everyone Congress.,FALSE
S0601,b44450df-9eec-449b-94ca-129c9129a1e0,09/01/2025,Writer,Air give debate well student win hold ready too road.,TRUE
S0602,7ed8fa70-0283-4f8a-8ec1-917e7e11d83c,07/03/2025,Engineer,Read wait store which analysis heart next task form follow painting.,FALSE
S0602,3fb86185-4ad0-4858-a3eb-fb076f9466e3,01/03/2025,Entrepreneur,May record interesting other radio event all impact.,FALSE
S0602,b1cb78b4-49fc-4fc2-9e69-5c5d2d5cb77b,21/02/2025,Scientist,Show already but seat late especially kind.,TRUE
S0602,dbd5fbfe-70b1-4546-80a9-2edb86fa7c8a,06/12/2024,Science,Whom listen treatment concern lose then eye affect half discuss table.,TRUE
S0602,066b5dbe-0c0f-466e-95fe-16c667e6f8d8,31/12/2024,Math,Entire others economy other site close tell president security article measure game road.,FALSE
S0602,07651317-278a-4c1c-8aca-d00bba468da6,20/05/2025,Teacher,Traditional once reflect region arrive table herself nothing few.,TRUE
S0603,404aa34c-ade5-434f-8778-bd8bc286536f,04/12/2024,English,See economy town process finish industry either sell improve get owner toward official.,TRUE
S0603,97093dcb-44b7-4819-9c24-4b45b2120fb5,09/02/2025,Lawyer,Remain throughout where upon remain whole operation successful.,FALSE
S0603,63fabe23-c390-41e4-977e-c1e5e524955c,23/01/2025,Lawyer,Force season girl term give similar free far one.,FALSE
S0603,8dada805-c1bd-405a-aa93-cd6888aa6980,15/02/2025,History,Bit finish front alone born able.,FALSE
S0604,7a49c094-b673-4633-8b64-dfd198cc6ac5,24/03/2025,Artist,Blue nor big be just card take bed seat decision where real heart.,FALSE
S0604,78ba05ef-7111-4e65-b037-90492d8d117d,21/02/2025,Science,Pretty sea community far reduce between loss down discover deal look behavior.,TRUE
S0604,406edb24-2c3f-42b3-9fa7-0ac73893d5c4,18/02/2025,Data Scientist,Kitchen bring age senior camera which way author south economic though project.,TRUE
S0604,d4450fa9-7f48-49c5-8351-4ea3eb46d3b4,01/02/2025,Lawyer,Full carry offer decide strategy no read similar morning.,FALSE
S0604,b0456a98-8cdd-4d19-b67e-19ffe0ab9346,10/05/2025,Engineer,Whether however between lot occur trial on participant throughout.,TRUE
S0605,a2363c54-b66a-4680-ae02-22655c3b69f2,22/02/2025,Science,Left Democrat four specific occur focus realize like case particularly race.,TRUE
S0605,768f410c-8e90-4ecb-8c04-6dae9788153c,10/05/2025,Doctor,Our baby effect miss off teacher method learn.,FALSE
S0605,194e7616-fd13-434d-b102-9c7feb36c352,18/02/2025,Lawyer,Standard big realize leave picture professor write get east peace third.,FALSE
S0605,65c4e41d-970e-4757-b6e9-c3269e876b78,06/12/2024,Lawyer,Fill three throughout yourself structure air again reach these executive.,FALSE
S0606,b0379462-738a-44a3-b6d6-7a64ad3d2051,18/02/2025,Writer,Hear huge authority detail bring happen hundred gun use light.,FALSE
S0606,da8df7df-c9d6-42f4-8bdb-66c43f655e39,08/02/2025,Data Scientist,Themselves take chair rest instead woman adult song strong site.,FALSE
S0606,1293079f-0ed8-40a3-9538-a16953d9a9e9,11/12/2024,Pilot,Sell you turn pattern Congress trial.,TRUE
S0606,e27a5bd3-3565-431d-be89-fad4f513cda3,27/04/2025,Math,Game listen explain score organization time reason discover air member senior.,FALSE
S0606,70823d31-b974-48fa-99e9-e425064772e4,13/05/2025,Data Scientist,Note court able site blood doctor.,FALSE
S0607,d51758df-e246-4f1e-9570-f187c18fa3bc,06/02/2025,Entrepreneur,Will even lawyer really manage series word lose attention fly someone program ten.,FALSE
S0607,204f0ca0-658e-4be9-af0f-f4d2319510f8,15/12/2024,Computer Science,Any paper drop subject standard body peace message money take feel.,TRUE
S0607,681867ea-e8b1-4905-9aa2-7087de428c1d,14/04/2025,Artist,Many thousand much store over raise even pretty together book.,FALSE
S0608,c5833428-eb56-4b4c-9468-d93dc2f85954,19/05/2025,Economics,Force song strategy clearly red oil this course program but indeed Congress provide.,TRUE
S0608,895b714d-72dd-4141-afa4-460a0cc4d311,29/01/2025,Lawyer,If kid forget owner since possible whatever add your character another artist.,FALSE
S0608,c3a900d8-1187-4be1-93dd-8a27aa6f7d50,16/01/2025,Lawyer,Family actually two board me term edge management tough.,FALSE
S0608,d77e5490-78c8-4079-aa6f-8198c446fce1,15/12/2024,Teacher,Live main actually agency throughout kid national close.,FALSE
S0609,aaf52277-29bd-46e0-94d2-7a659e031ed5,18/01/2025,Science,Environment fight degree practice capital together expect prevent later pull bring book service.,TRUE
S0609,d6be0797-1a87-49bc-a0bf-b51f32f2e02d,01/03/2025,Lawyer,Enough necessary least almost less until.,FALSE
S0609,9094c4f1-65eb-4eca-b06e-c45aa3076f5f,26/02/2025,Math,Thought career list hundred east without.,TRUE
S0609,dea0ed85-ed7a-4142-8407-153fc43c23f0,18/12/2024,Math,Police information baby rich range doctor.,TRUE
S0609,bbb39cb7-88bd-4314-817f-3722f107b3fe,03/02/2025,Entrepreneur,Push current song free so thus until several one reason allow apply.,FALSE
S0609,4f8bb0c2-0451-4b34-99a0-56f8738b791d,29/04/2025,Computer Science,Family clear ability oil coach well.,TRUE
S0610,5584878d-b53d-4485-9921-b2b4c551d2c1,21/01/2025,Economics,Hand house somebody show out against idea TV.,TRUE
S0610,24226d31-1184-489e-93ad-8ca44bf97ee2,27/01/2025,Writer,Share think increase service gun even key.,FALSE
S0610,cef5526c-7986-4fda-995c-df3cac787cc2,30/01/2025,Computer Science,Service want film clearly bar image I that board put.,TRUE
S0610,e3470a75-da56-431b-93f9-cd0b9ad5cf7f,11/05/2025,Science,Four agree peace born TV may where.,TRUE
S0610,6b391c29-d583-445e-97a3-ba390db5b48e,09/04/2025,Writer,Black mind lot for ability glass body among share past.,TRUE
S0611,8eab1114-551f-4637-86d5-bee4ce97c9db,21/02/2025,Artist,Time explain task doctor bring base necessary kitchen whole onto.,TRUE
S0611,840636d7-1d3d-42c5-ac1d-3e5bb7e8af86,30/03/2025,English,Over child put popular soon imagine hundred.,FALSE
S0611,9000b0c7-679f-44b5-9050-e6f1b0276cc7,05/03/2025,Entrepreneur,Although argue second mouth old nothing.,TRUE
S0611,db077d5c-e1bb-4136-be84-aea74d498c75,03/04/2025,Teacher,Partner sport campaign firm education western century national right however body tell event.,TRUE
S0611,27715c93-0564-4ad6-8df9-ba68a9d4fca1,03/01/2025,Science,Food staff campaign stage teach professional month thing girl soon the at check.,FALSE
S0611,9c237643-93f8-4152-84d1-093252a4e7b9,11/12/2024,Pilot,American unit federal tax arm could.,FALSE
S0612,d53f853f-aca1-4148-b6f4-3aa1d72721c2,25/11/2024,Teacher,Collection certainly risk turn this owner though.,TRUE
S0612,86b65d44-156d-45bf-89a6-57ab2d20799d,16/04/2025,Data Scientist,Born born visit recently avoid stock whole still dark assume coach choose job.,TRUE
S0612,84379af7-a76b-4700-a1de-a74e17041ea8,27/04/2025,Scientist,Analysis past loss agreement stay picture mind significant give show parent late sea.,TRUE
S0612,e02054b9-25b1-4f7f-b626-a74d1952e75b,15/01/2025,History,Method wife agreement meeting body each.,FALSE
S0612,fc9d08f0-cf20-48e6-97d1-10350cffe5f9,20/02/2025,Lawyer,Subject rule letter head defense born.,FALSE
S0612,76d27df8-2e50-4519-b382-a3dddd2ac128,18/05/2025,Scientist,President Mrs them rich system because cost painting low.,TRUE
S0613,f02da35d-f855-4484-a8f3-037e65b122ac,10/12/2024,Scientist,Billion notice few another with college describe natural compare give then born technology.,TRUE
S0613,71ee69a4-c3b2-4190-935a-bb82fba3a429,11/02/2025,Pilot,Long share appear several morning employee four energy voice hour decision good early.,FALSE
S0613,ac2ccbf1-65b0-4fe3-b35a-8e87005fb267,19/01/2025,Scientist,Big affect tough military medical later site fill happen benefit free.,FALSE
S0613,508145b5-fe76-492e-b29b-390d4cb98f90,21/05/2025,History,Likely model line accept among order today face concern story bring nature option.,FALSE
S0614,07ff7060-01c9-471c-8639-fa03e1fc353b,07/02/2025,History,Central skin provide property continue language structure themselves create still garden.,FALSE
S0614,a38290f7-85e7-4cb3-bef6-e23c5b364f63,06/03/2025,Social Science,Something end center pattern simply right dog defense cell certain family reality my.,FALSE
S0614,6104c22b-9682-4779-ab7f-563a93872d35,01/02/2025,Scientist,Have throw hope listen school side education thousand raise hot size foreign claim.,TRUE
S0614,93fd173e-b101-4690-94dc-3cd97de0cc41,19/01/2025,Scientist,How paper piece protect so second require be.,FALSE
S0614,6f62e824-0621-4b7b-9d93-35c464aef641,27/11/2024,Computer Science,Compare need offer successful science hold reason.,TRUE
S0614,2b2e8dfc-4c46-4eda-9eb5-89f06dce810a,20/05/2025,Artist,Whether commercial enter knowledge community worker action bring town last note type.,TRUE
S0615,361330ed-254d-4e3b-8b66-857b6e5d8bca,06/12/2024,Math,Understand husband popular with begin will concern season green body.,FALSE
S0615,7cb63723-b04c-4d71-beaa-f9cdabe74890,29/12/2024,Data Scientist,Particularly sense reflect arrive group southern move partner white generation enjoy.,FALSE
S0615,44dfa88d-daa8-4d45-b5c5-2aadd41d2c2f,23/04/2025,Math,Many image knowledge three article summer pass society however.,TRUE
S0615,9d0bb704-8866-4fc0-b12d-356b6b95768c,13/05/2025,History,Decide popular as direction market environmental go human.,TRUE
S0615,8a429dc0-cee3-424d-8de3-79035f025492,25/02/2025,Writer,Site people discuss scientist serve establish return subject note.,TRUE
