user_id,role,activity,timestamp
P0479,teacher,update_profile,2025-04-29 12:56:57.994504
P0190,teacher,chat_mentor,2025-05-17 08:23:24.180414
P0426,teacher,attempt_quiz,2025-01-07 20:23:54.723519
S0522,student,chat_mentor,2025-02-21 15:14:16.657896
P0712,student,update_profile,2025-05-08 11:07:24.036196
P0413,student,view_dashboard,2025-02-15 10:47:54.599099
P0673,parent,attempt_quiz,2025-02-16 00:58:50.844195
S0302,student,chat_mentor,2025-01-08 01:41:45.718657
S0431,teacher,view_report,2025-05-16 20:29:03.735775
P0685,student,chat_mentor,2025-02-27 02:35:09.267822
P0463,student,view_dashboard,2025-03-13 18:09:03.773263
S0123,parent,view_dashboard,2025-02-27 06:57:59.684182
S0360,parent,view_dashboard,2025-02-08 21:32:05.457259
S0988,student,login,2025-02-06 06:58:57.024184
P0530,student,chat_mentor,2025-05-22 01:27:12.311727
P0671,teacher,view_report,2025-04-28 07:06:16.348690
P0787,teacher,chat_mentor,2025-01-09 02:05:06.323693
P0213,student,chat_mentor,2025-02-14 08:06:08.753527
S0219,teacher,view_dashboard,2025-02-01 05:20:22.064018
S0118,teacher,view_dashboard,2025-04-08 13:58:40.942900
P0234,parent,attempt_quiz,2025-03-01 04:29:04.675116
S0234,teacher,attempt_quiz,2025-04-08 19:13:24.627671
P0685,parent,chat_mentor,2025-01-30 22:33:14.639674
P0152,parent,view_dashboard,2025-03-26 16:33:56.202477
S0067,teacher,view_dashboard,2025-05-09 01:24:15.036923
P0896,student,chat_mentor,2025-02-09 05:29:47.019077
P0927,parent,login,2025-01-08 03:54:36.594937
S0425,parent,view_dashboard,2025-01-28 02:19:43.934504
S0384,student,view_dashboard,2025-01-30 03:12:39.417504
P0500,teacher,update_profile,2025-03-07 12:54:06.700402
P0598,parent,login,2025-01-25 19:16:58.575886
S0196,teacher,view_dashboard,2025-02-17 15:40:51.966363
P0360,teacher,attempt_quiz,2025-01-29 10:52:26.725492
T015,student,login,2025-04-16 11:32:34.255363
S0865,parent,login,2025-05-21 07:34:03.871279
P0749,student,chat_mentor,2025-04-02 04:47:12.774668
S0952,student,view_dashboard,2025-03-09 21:19:26.267732
P0622,student,chat_mentor,2025-02-17 03:31:31.130725
P0863,student,chat_mentor,2025-02-09 19:15:06.660550
P0787,student,attempt_quiz,2025-04-19 11:44:26.135012
P0374,student,login,2025-04-24 14:42:25.924415
S0597,parent,view_dashboard,2025-03-15 08:59:28.254884
S0428,student,chat_mentor,2025-02-10 04:29:04.608443
P0681,teacher,view_dashboard,2025-03-16 07:40:08.717607
S0520,teacher,chat_mentor,2025-01-17 04:52:47.399046
P0153,student,login,2025-04-13 13:55:02.133102
P0738,teacher,view_dashboard,2025-04-29 16:16:03.100451
P0124,teacher,chat_mentor,2025-01-25 15:58:36.413793
S0888,student,update_profile,2025-01-04 00:55:11.000730
S0011,parent,view_dashboard,2025-05-25 05:59:26.805679
P0932,parent,login,2025-05-07 05:15:42.816739
P0489,teacher,attempt_quiz,2025-04-07 16:31:16.818996
S0533,student,view_dashboard,2025-05-25 18:47:29.823611
P0775,teacher,update_profile,2025-03-10 01:41:36.488837
P0463,parent,update_profile,2025-01-08 17:55:59.206760
S0666,student,view_report,2025-05-15 17:46:43.101378
P0207,student,view_report,2025-04-19 13:14:13.982095
P0209,student,view_dashboard,2025-01-05 00:36:08.904165
S0947,parent,view_dashboard,2025-04-27 02:18:25.320840
P0523,teacher,view_dashboard,2025-04-30 11:20:00.470819
P0078,student,view_dashboard,2025-03-02 09:31:24.209325
P0803,parent,login,2025-01-23 13:13:51.292456
P0654,teacher,view_dashboard,2025-02-08 07:57:58.546086
S0713,parent,login,2025-01-21 18:23:06.921632
S0612,parent,chat_mentor,2025-03-28 10:28:58.650457
S0122,student,chat_mentor,2025-01-31 21:24:16.750038
P0442,teacher,chat_mentor,2025-05-15 08:28:31.870357
S0810,parent,attempt_quiz,2025-04-04 18:25:37.681252
P0658,student,chat_mentor,2025-05-15 03:44:34.192957
P0738,student,update_profile,2025-05-25 09:55:08.486908
P0290,teacher,attempt_quiz,2025-04-07 03:34:50.315879
P0972,student,update_profile,2025-04-03 01:32:03.695028
T002,teacher,update_profile,2025-02-11 19:01:05.486118
P0504,parent,update_profile,2025-04-11 03:20:00.459043
S0766,student,chat_mentor,2025-05-26 07:18:34.269041
P0451,student,update_profile,2025-04-20 11:33:14.306295
P0730,parent,chat_mentor,2025-04-11 17:54:05.096929
S0618,student,chat_mentor,2025-05-17 14:33:35.667632
P0503,teacher,attempt_quiz,2025-04-21 22:52:43.271093
P0514,teacher,login,2025-03-15 21:49:58.024827
S0348,student,update_profile,2025-01-04 09:44:36.964887
S0021,parent,view_report,2025-01-20 16:15:24.850508
P0860,student,update_profile,2025-01-18 17:38:33.323428
P0936,student,update_profile,2025-02-11 11:13:49.076666
S0096,student,view_dashboard,2025-01-23 09:07:01.062482
P0551,student,attempt_quiz,2025-02-11 23:47:34.048360
P0561,teacher,view_dashboard,2025-02-12 11:03:08.438502
P0240,student,attempt_quiz,2025-01-09 06:41:16.030225
S0531,parent,update_profile,2025-03-03 16:37:52.849280
P0842,student,update_profile,2025-01-27 15:07:16.003752
S0462,student,view_dashboard,2025-02-12 10:32:30.843201
S0714,student,view_dashboard,2025-02-01 18:09:47.036480
S0423,student,login,2025-04-10 20:44:57.496357
P0931,student,view_dashboard,2025-02-03 02:07:16.346069
S0733,student,login,2025-02-10 04:43:43.060857
S0316,teacher,view_report,2025-05-19 18:51:28.005245
P0620,teacher,attempt_quiz,2025-03-07 00:48:53.848438
P0718,student,login,2025-05-24 15:46:27.002215
P0237,parent,view_dashboard,2025-03-21 15:35:35.720376
P0997,teacher,attempt_quiz,2025-01-12 17:39:36.583025
S0673,parent,view_report,2025-05-05 13:14:40.211431
P0809,student,view_dashboard,2025-05-12 02:09:48.260726
P0722,teacher,update_profile,2025-04-05 18:44:40.076362
P0003,parent,update_profile,2025-04-09 07:40:19.334661
S0584,parent,view_dashboard,2025-05-02 01:31:27.532465
P0248,student,view_dashboard,2025-02-24 06:25:44.850358
S0395,student,attempt_quiz,2025-03-25 14:00:34.640534
P0711,student,chat_mentor,2025-02-27 02:12:39.241544
P0853,student,update_profile,2025-04-18 03:39:31.893998
S0874,student,login,2025-01-18 18:15:38.437446
P0633,parent,login,2025-03-07 17:26:48.097505
S0711,parent,view_report,2025-02-05 19:47:49.903109
P0487,parent,view_report,2025-01-26 08:56:29.839411
S0473,student,view_dashboard,2025-03-01 23:29:41.076257
P0674,teacher,attempt_quiz,2025-01-21 11:33:34.100864
S0186,student,update_profile,2025-04-21 04:30:50.048507
S0118,teacher,attempt_quiz,2025-01-18 18:02:53.062968
P0509,parent,chat_mentor,2025-02-14 18:03:28.250844
S0642,parent,update_profile,2025-01-22 16:22:42.596846
P0230,student,login,2025-02-10 12:29:25.466370
S0242,student,view_dashboard,2025-03-03 18:53:43.246562
P0951,teacher,chat_mentor,2025-04-21 08:42:56.978948
S0406,student,chat_mentor,2025-04-20 18:01:25.260950
S0942,teacher,update_profile,2025-05-07 12:56:28.276422
S0762,teacher,view_dashboard,2025-02-13 07:08:26.813336
S0135,student,chat_mentor,2025-02-23 12:25:52.472314
S0374,parent,attempt_quiz,2025-01-10 00:27:27.525038
P0283,student,update_profile,2025-01-11 11:47:52.744593
S0417,teacher,attempt_quiz,2025-01-16 03:23:52.579184
P0245,student,update_profile,2025-02-28 06:50:13.820347
S0272,student,chat_mentor,2025-01-16 06:19:55.590954
S0915,student,view_report,2025-02-09 11:32:18.902471
S0470,student,chat_mentor,2025-02-05 01:28:44.230337
S0763,student,view_report,2025-01-18 01:18:00.573815
S0821,student,chat_mentor,2025-02-08 10:13:03.290711
P0721,teacher,chat_mentor,2025-05-13 21:37:31.916109
S0653,student,view_report,2025-04-04 01:50:02.812271
P0718,parent,view_report,2025-04-03 15:56:00.719705
P0850,teacher,attempt_quiz,2025-02-02 16:18:43.422181
S0785,student,view_dashboard,2025-04-29 08:22:42.444213
P0407,student,update_profile,2025-02-05 07:08:24.629448
S0872,student,chat_mentor,2025-05-22 06:56:41.531107
P0627,student,login,2025-04-05 03:50:21.246799
S0010,parent,update_profile,2025-05-04 18:46:17.859048
S0325,parent,view_report,2025-05-23 18:26:45.696390
P0771,parent,attempt_quiz,2025-05-11 16:04:24.401235
S0646,student,attempt_quiz,2025-03-01 18:21:11.814358
S0126,student,view_dashboard,2025-01-14 00:21:45.657238
P0415,student,login,2025-04-27 11:03:43.365679
S0725,parent,view_dashboard,2025-04-06 10:34:07.779550
P0732,teacher,attempt_quiz,2025-01-01 00:41:55.088474
S0021,teacher,login,2025-05-08 11:28:10.177912
S0555,student,view_report,2025-04-03 10:20:26.300005
P0551,student,login,2025-01-07 01:22:50.167218
P0162,parent,login,2025-02-01 19:28:57.276212
S0614,student,view_report,2025-03-25 00:53:31.428469
P0694,student,update_profile,2025-04-12 08:01:37.456575
P0714,teacher,chat_mentor,2025-05-18 08:17:52.327742
P0849,parent,chat_mentor,2025-03-24 05:05:28.395712
P0277,student,attempt_quiz,2025-02-04 01:19:41.410321
S0955,parent,view_dashboard,2025-03-23 13:26:57.797889
S0767,parent,view_report,2025-02-14 20:18:10.002189
S0515,student,view_dashboard,2025-02-03 00:19:43.708135
P0959,student,update_profile,2025-05-08 17:03:19.809695
P0087,student,view_report,2025-05-10 06:45:30.795152
P0647,teacher,view_report,2025-02-24 20:42:00.116055
P0605,parent,attempt_quiz,2025-04-13 18:26:31.888031
P0405,parent,login,2025-04-06 06:32:15.789007
P0180,student,view_report,2025-02-24 07:25:06.932194
P0870,student,attempt_quiz,2025-02-12 05:19:22.531441
P0551,parent,chat_mentor,2025-02-03 16:51:41.233595
T009,student,chat_mentor,2025-04-01 22:45:16.413392
T010,parent,chat_mentor,2025-04-15 08:39:57.917424
P0669,parent,view_dashboard,2025-03-09 10:48:27.359768
P0940,student,view_dashboard,2025-05-24 06:00:13.425099
P0522,student,update_profile,2025-02-17 09:01:19.600702
P0178,parent,chat_mentor,2025-03-03 14:55:29.909375
S0726,student,attempt_quiz,2025-02-15 17:43:32.795456
P0758,parent,login,2025-01-11 09:30:58.160065
S0340,teacher,chat_mentor,2025-05-18 05:52:30.328109
P0438,parent,view_report,2025-01-11 15:16:29.481225
S0594,teacher,attempt_quiz,2025-02-04 11:20:49.674923
S0118,parent,attempt_quiz,2025-03-13 05:16:56.820174
P0274,parent,attempt_quiz,2025-04-20 02:40:59.337399
P0476,parent,update_profile,2025-03-10 00:27:39.737280
S0394,parent,update_profile,2025-04-03 10:36:46.569623
S0352,teacher,view_report,2025-02-01 09:21:54.704975
S0896,parent,chat_mentor,2025-04-23 00:10:00.246027
S0277,teacher,view_dashboard,2025-02-23 14:38:37.049659
S0037,parent,update_profile,2025-04-23 14:25:53.748989
S0546,teacher,chat_mentor,2025-01-23 08:01:15.021888
S0257,parent,update_profile,2025-02-04 12:11:12.149984
P0566,student,attempt_quiz,2025-03-18 13:41:54.754935
S0625,student,view_report,2025-03-18 16:25:37.818043
P0762,teacher,view_report,2025-02-25 20:29:11.406981
S0765,student,update_profile,2025-04-25 15:39:21.667782
S0803,student,update_profile,2025-05-15 22:12:55.678383
S0326,student,view_dashboard,2025-05-19 10:04:46.695006
P0751,teacher,login,2025-03-06 01:31:48.175252
P0517,student,update_profile,2025-03-21 16:53:37.589286
S0376,teacher,view_report,2025-02-26 08:51:59.519112
P0600,parent,view_report,2025-03-24 10:05:23.488906
S0831,student,attempt_quiz,2025-05-06 07:43:11.668759
S0916,student,update_profile,2025-04-23 21:50:34.320756
S0843,student,update_profile,2025-01-21 21:06:50.373096
P0528,teacher,view_dashboard,2025-05-03 04:24:09.322360
P0294,student,login,2025-05-21 03:59:09.034355
P0714,student,view_dashboard,2025-05-14 05:10:20.844224
S0504,teacher,login,2025-05-09 14:21:20.931511
S0589,parent,update_profile,2025-03-19 11:10:37.041124
S0359,parent,login,2025-01-18 03:15:08.125628
P0584,student,update_profile,2025-03-30 00:33:39.880901
P0409,parent,chat_mentor,2025-04-08 04:46:22.142657
S0808,student,view_report,2025-03-29 16:36:41.496274
S0909,student,view_dashboard,2025-02-04 00:25:09.066404
S0840,teacher,login,2025-05-18 18:44:18.263561
S0538,teacher,login,2025-01-12 10:54:00.333565
P0942,parent,attempt_quiz,2025-05-11 09:08:54.693894
S0882,student,view_dashboard,2025-05-03 01:16:56.849156
S0137,teacher,attempt_quiz,2025-03-12 05:45:57.547939
P0296,student,login,2025-02-15 12:10:07.946933
P0439,student,update_profile,2025-03-22 14:48:23.700673
S0154,student,view_report,2025-04-07 10:59:14.474231
P0528,student,update_profile,2025-01-03 02:33:24.360609
S0450,student,attempt_quiz,2025-02-08 03:59:45.905594
P0533,student,update_profile,2025-02-05 06:11:52.218626
P0239,student,view_dashboard,2025-02-21 17:30:47.377123
S0329,teacher,chat_mentor,2025-05-20 17:13:40.393391
S0192,student,update_profile,2025-04-18 22:01:28.910424
S0456,teacher,login,2025-04-22 16:46:55.775444
P0394,student,chat_mentor,2025-01-15 14:54:33.736243
P0947,student,update_profile,2025-03-10 23:03:51.530376
S0295,teacher,chat_mentor,2025-05-21 05:55:55.746998
P0320,student,attempt_quiz,2025-03-19 15:44:32.438106
S0820,teacher,chat_mentor,2025-04-05 08:45:34.957880
S0228,parent,view_report,2025-01-14 00:03:48.317223
S0857,student,chat_mentor,2025-03-30 00:17:28.092019
P0969,teacher,view_dashboard,2025-02-22 22:37:46.326100
S0801,teacher,view_dashboard,2025-03-07 18:07:12.613114
P0422,parent,view_report,2025-04-26 16:18:25.248143
P0894,teacher,login,2025-05-12 05:09:32.621741
S0031,parent,attempt_quiz,2025-03-16 11:28:42.067220
S0468,teacher,view_dashboard,2025-02-04 09:27:19.257720
S0410,teacher,chat_mentor,2025-05-07 14:00:12.115215
S0185,teacher,chat_mentor,2025-02-19 00:38:05.519968
P0320,student,view_dashboard,2025-04-19 02:58:29.754125
P0349,student,view_dashboard,2025-03-29 22:01:34.692731
P0984,student,chat_mentor,2025-05-24 01:59:57.303214
S0235,student,view_report,2025-05-23 18:24:09.883386
P0889,parent,attempt_quiz,2025-03-16 18:44:03.236365
S0580,parent,login,2025-01-04 22:54:03.232153
P0947,teacher,attempt_quiz,2025-05-14 21:12:45.572470
S0282,student,view_report,2025-04-15 17:25:06.537467
S0204,teacher,attempt_quiz,2025-01-07 06:41:14.100129
S0566,teacher,login,2025-05-11 20:22:55.379719
P0845,parent,view_dashboard,2025-03-13 08:36:36.881795
S0942,student,chat_mentor,2025-02-05 19:25:04.761984
S0963,parent,chat_mentor,2025-02-09 15:22:58.609244
P0042,teacher,chat_mentor,2025-01-06 07:44:52.134364
P0918,teacher,login,2025-03-01 04:09:04.798199
S0865,parent,view_dashboard,2025-02-23 16:01:19.500654
P0589,teacher,update_profile,2025-03-02 00:25:24.789718
S0599,student,update_profile,2025-02-09 21:00:13.492375
P0967,student,attempt_quiz,2025-04-09 14:20:45.203575
P0773,teacher,login,2025-03-31 02:53:28.312976
S0970,teacher,attempt_quiz,2025-04-23 07:21:00.841576
S0205,parent,update_profile,2025-04-24 14:49:06.828768
S0904,student,login,2025-04-13 18:01:43.269691
P0682,teacher,update_profile,2025-02-19 14:52:46.871559
P0231,parent,view_dashboard,2025-05-03 05:34:07.050177
S0354,teacher,view_report,2025-04-25 08:44:12.927493
S0375,student,view_dashboard,2025-05-17 23:04:49.258000
S0588,parent,view_dashboard,2025-03-18 08:35:48.847299
S0912,teacher,attempt_quiz,2025-05-16 17:43:26.549857
P0551,teacher,login,2025-05-05 16:18:36.074248
P0545,teacher,view_dashboard,2025-01-10 15:15:18.764351
S0449,teacher,attempt_quiz,2025-05-15 23:15:48.705983
S0878,teacher,view_dashboard,2025-03-08 10:36:44.352271
T027,teacher,update_profile,2025-02-26 23:30:37.227204
S0524,teacher,update_profile,2025-03-10 14:14:57.113934
P0529,student,view_dashboard,2025-03-27 06:11:37.694262
S0736,teacher,update_profile,2025-04-14 13:41:56.438575
S0758,parent,view_dashboard,2025-05-23 10:15:09.500333
S0776,student,chat_mentor,2025-01-10 16:58:27.139084
P0116,parent,login,2025-02-11 19:00:00.408857
S0576,parent,chat_mentor,2025-05-11 14:04:29.095782
S0355,student,update_profile,2025-05-05 21:46:57.748085
S0889,parent,view_report,2025-04-07 04:26:06.171525
S0546,student,view_report,2025-03-13 11:23:40.281125
S0025,student,update_profile,2025-02-17 08:52:29.792223
S0695,student,update_profile,2025-04-16 19:24:40.061162
P0761,teacher,view_report,2025-04-17 10:36:56.472069
P0784,teacher,chat_mentor,2025-02-02 10:22:47.441258
P0490,teacher,view_dashboard,2025-04-06 21:32:41.965606
S0188,teacher,view_report,2025-03-14 11:49:05.599925
S0571,student,attempt_quiz,2025-04-11 16:22:00.034849
P0568,parent,update_profile,2025-05-18 06:46:09.916110
S0033,student,update_profile,2025-03-23 14:59:00.414193
P0570,student,chat_mentor,2025-02-03 23:55:02.410350
P0063,student,attempt_quiz,2025-05-01 11:08:21.179949
P0347,teacher,login,2025-02-16 20:13:58.302390
S0625,teacher,view_report,2025-04-15 17:30:59.770756
P0271,teacher,view_report,2025-02-03 17:41:32.480206
S0193,teacher,view_dashboard,2025-02-19 15:02:35.374877
S0934,parent,update_profile,2025-04-21 17:19:44.240620
S0537,teacher,view_dashboard,2025-05-25 06:24:48.059407
S0937,student,chat_mentor,2025-05-08 18:03:38.251904
P0461,teacher,login,2025-03-06 20:38:50.995215
P0081,teacher,view_report,2025-04-05 09:23:42.937259
P0943,teacher,chat_mentor,2025-01-10 00:08:04.055241
S0526,teacher,chat_mentor,2025-04-10 11:42:12.810185
S0270,parent,chat_mentor,2025-02-02 18:02:23.780451
P0517,student,chat_mentor,2025-05-21 00:47:59.869232
P0104,student,attempt_quiz,2025-01-26 10:06:36.153819
P0320,teacher,view_report,2025-01-28 09:56:38.252235
S0179,parent,attempt_quiz,2025-01-23 21:35:18.787448
P0643,parent,view_report,2025-05-04 10:59:32.825963
P0218,parent,login,2025-05-21 02:43:14.611741
P0892,student,view_dashboard,2025-04-28 09:07:19.743953
S0928,teacher,view_report,2025-05-19 17:09:16.902211
S0342,parent,login,2025-02-03 23:44:42.186429
S0023,parent,attempt_quiz,2025-02-20 21:01:57.611648
S0686,student,view_report,2025-01-28 01:26:19.808380
S0931,parent,update_profile,2025-01-10 07:15:51.616858
S0789,student,attempt_quiz,2025-03-25 11:11:22.644228
P0970,student,attempt_quiz,2025-02-21 02:16:21.679177
S0844,teacher,login,2025-02-24 20:22:02.058788
S0692,student,view_dashboard,2025-02-28 00:00:23.966558
P0416,student,chat_mentor,2025-05-25 04:02:07.075996
S0547,teacher,update_profile,2025-05-13 00:54:57.443543
P0013,student,view_dashboard,2025-01-31 03:50:28.543785
S0056,teacher,chat_mentor,2025-03-13 23:28:44.913979
P0291,teacher,view_report,2025-05-24 02:23:39.867256
S0433,student,chat_mentor,2025-05-23 18:47:17.881759
S0965,parent,login,2025-04-11 04:52:45.198074
P0093,student,view_dashboard,2025-05-09 09:27:26.002488
P0476,student,chat_mentor,2025-03-15 13:32:29.448477
S0841,teacher,update_profile,2025-04-06 21:16:02.048288
P0286,teacher,login,2025-01-18 17:24:54.651769
P0229,student,update_profile,2025-02-09 22:15:38.196753
S0926,parent,view_report,2025-01-23 21:54:31.623795
P0009,teacher,attempt_quiz,2025-05-10 08:39:56.845487
S0447,parent,attempt_quiz,2025-02-01 19:00:51.526378
P0355,parent,login,2025-02-14 04:44:46.764703
S0794,teacher,view_dashboard,2025-04-20 09:47:23.646664
P0143,teacher,view_dashboard,2025-03-01 08:16:40.991745
S0624,parent,view_dashboard,2025-05-25 09:44:50.049724
P0397,parent,view_report,2025-01-01 06:16:44.234869
P0236,parent,chat_mentor,2025-03-02 04:05:58.227847
P0993,teacher,login,2025-03-11 06:36:43.470175
P0490,teacher,view_report,2025-01-02 04:40:50.064170
S0661,student,view_report,2025-04-09 18:07:05.019976
P0275,teacher,update_profile,2025-03-30 20:39:53.714985
S0283,student,login,2025-03-20 06:12:15.220206
P0393,teacher,login,2025-05-11 17:41:58.634778
S0538,parent,update_profile,2025-01-17 17:48:20.866572
S0866,parent,login,2025-01-26 11:07:35.227739
P0087,teacher,view_report,2025-01-12 20:25:57.597007
P0452,teacher,login,2025-02-18 04:48:10.727424
S0834,teacher,view_dashboard,2025-03-20 06:00:05.920311
S0383,student,login,2025-01-14 11:38:18.436162
S0824,student,update_profile,2025-03-20 08:41:33.620617
P0877,parent,login,2025-02-23 18:43:55.532642
S0972,student,update_profile,2025-02-07 06:08:34.847781
P0161,student,update_profile,2025-04-26 14:56:16.548597
P0689,parent,login,2025-01-06 14:18:51.440281
P0349,parent,update_profile,2025-02-18 23:45:03.925879
P0876,student,chat_mentor,2025-04-30 19:31:10.663252
S0246,parent,view_dashboard,2025-04-20 02:30:35.306923
S0858,parent,attempt_quiz,2025-04-12 09:38:48.810576
P0948,student,view_dashboard,2025-04-15 11:55:04.702528
S0950,student,chat_mentor,2025-04-21 02:30:51.504055
P0481,student,update_profile,2025-05-18 01:13:36.009360
S0867,teacher,update_profile,2025-01-19 17:57:14.538055
S0538,student,chat_mentor,2025-02-10 23:52:23.579842
P0173,teacher,view_dashboard,2025-04-16 20:39:48.575079
S0062,student,view_report,2025-04-03 23:35:12.358687
P0395,parent,update_profile,2025-02-13 09:31:40.932954
P0377,parent,view_dashboard,2025-03-05 00:50:25.361562
P0962,student,view_report,2025-04-02 23:26:59.786070
P0550,student,attempt_quiz,2025-05-12 04:50:49.831114
S0620,parent,view_report,2025-05-16 14:19:52.375928
P0202,parent,login,2025-03-14 20:31:03.029509
S0232,teacher,attempt_quiz,2025-03-03 12:34:08.692189
P0558,parent,update_profile,2025-04-09 01:35:06.578013
P0974,teacher,chat_mentor,2025-01-06 08:40:40.363611
S0055,teacher,update_profile,2025-03-16 04:40:27.342278
S0368,student,update_profile,2025-05-17 19:09:54.135908
S0697,parent,chat_mentor,2025-05-26 02:16:55.458457
S0389,student,attempt_quiz,2025-02-18 00:45:13.396844
S0530,parent,update_profile,2025-05-03 04:23:07.226558
S0333,teacher,view_dashboard,2025-03-28 11:16:30.478336
P0120,parent,view_report,2025-03-23 05:00:02.174332
P0559,teacher,view_report,2025-04-23 06:05:41.140937
P0581,student,login,2025-04-17 08:50:39.943908
P0399,student,view_report,2025-05-20 06:07:48.709909
P0360,parent,login,2025-05-11 08:59:23.816000
S0955,parent,update_profile,2025-01-02 20:53:44.470266
S0229,teacher,chat_mentor,2025-03-05 18:22:03.198191
T029,student,chat_mentor,2025-01-06 04:11:05.470146
P0269,teacher,view_report,2025-02-05 01:42:09.447555
S0556,parent,view_dashboard,2025-04-19 13:20:50.348555
P0359,student,attempt_quiz,2025-03-08 02:02:55.994322
P0779,parent,update_profile,2025-03-10 20:38:07.874095
P0158,student,login,2025-04-24 10:20:04.798645
S0778,parent,attempt_quiz,2025-04-13 11:26:49.489525
P0778,parent,view_report,2025-03-25 11:37:27.586729
P0318,student,view_report,2025-04-08 20:10:36.849553
P0017,student,attempt_quiz,2025-05-07 10:49:17.879228
S0004,student,chat_mentor,2025-04-25 01:15:10.185207
P0557,student,login,2025-02-27 01:32:25.357366
S0975,student,update_profile,2025-03-27 02:34:42.313922
P0972,student,chat_mentor,2025-05-02 00:56:25.098413
P0262,teacher,login,2025-04-01 05:02:19.385921
S0914,student,view_dashboard,2025-03-28 03:38:55.036475
S0064,parent,view_report,2025-03-05 11:02:16.090185
P0075,student,update_profile,2025-03-09 21:17:14.579811
P0282,student,chat_mentor,2025-05-14 04:46:03.234743
S0327,teacher,view_dashboard,2025-03-15 11:44:15.819436
P0053,student,update_profile,2025-05-24 10:18:40.268028
P0908,teacher,update_profile,2025-01-29 19:36:17.274893
S0357,parent,attempt_quiz,2025-01-16 07:10:13.380388
P0676,teacher,update_profile,2025-01-26 10:21:07.766599
S0669,student,view_report,2025-02-20 06:14:25.272690
P0713,student,chat_mentor,2025-04-25 10:52:12.452703
S0302,parent,update_profile,2025-03-17 16:46:22.632808
P0322,parent,attempt_quiz,2025-01-25 06:56:39.077950
P0919,parent,view_dashboard,2025-04-12 08:30:38.826586
P0284,parent,chat_mentor,2025-04-17 11:16:40.111932
P0263,teacher,login,2025-01-11 23:09:22.998643
S0155,teacher,update_profile,2025-04-29 21:24:59.250815
S0005,teacher,update_profile,2025-01-20 23:43:13.956882
P0374,student,view_report,2025-03-24 12:40:16.909896
P0199,teacher,login,2025-03-20 19:08:11.181924
S0352,teacher,chat_mentor,2025-02-05 20:36:48.173328
S0803,student,login,2025-01-09 16:12:33.473495
P0112,student,update_profile,2025-01-27 04:26:34.556060
S0274,student,view_dashboard,2025-04-16 22:41:15.741979
P0250,student,chat_mentor,2025-01-28 09:39:50.342040
S0117,parent,view_dashboard,2025-01-15 00:14:13.805636
P0860,teacher,view_dashboard,2025-05-17 22:39:46.924799
P0348,teacher,attempt_quiz,2025-04-09 13:04:36.740032
S0552,student,attempt_quiz,2025-02-13 01:03:09.770425
P0615,parent,chat_mentor,2025-05-21 15:02:34.507051
P0261,parent,view_dashboard,2025-02-13 10:02:06.781594
P0285,teacher,attempt_quiz,2025-03-31 22:42:35.294157
P0039,parent,chat_mentor,2025-04-19 20:58:14.854098
P0814,student,login,2025-03-10 17:19:51.351752
S0366,student,view_report,2025-03-16 07:05:11.876010
P0499,teacher,view_report,2025-02-17 19:05:41.372417
P0876,parent,view_dashboard,2025-02-16 10:54:25.730062
S0611,student,view_report,2025-03-11 12:57:22.418392
P0766,teacher,view_dashboard,2025-01-14 14:22:49.033852
S0836,parent,login,2025-05-20 15:51:23.783041
P0170,student,view_dashboard,2025-02-19 16:10:20.710500
P0930,student,chat_mentor,2025-03-01 05:24:47.510190
S0746,student,login,2025-02-18 15:35:44.916993
S0375,parent,attempt_quiz,2025-05-25 08:45:23.192547
P0138,teacher,chat_mentor,2025-04-15 18:51:40.977392
P0656,parent,login,2025-01-02 09:09:57.085516
S0512,parent,chat_mentor,2025-04-08 07:43:16.046165
P0300,teacher,login,2025-03-22 00:02:14.408170
S0271,teacher,view_dashboard,2025-02-06 18:23:19.015827
S0769,teacher,view_dashboard,2025-04-19 03:44:30.777867
P0700,parent,attempt_quiz,2025-03-23 18:29:42.069773
S0087,teacher,attempt_quiz,2025-01-09 21:31:12.658283
S0456,parent,chat_mentor,2025-02-07 23:59:28.650107
S0524,parent,login,2025-04-14 06:47:35.908820
P0404,parent,chat_mentor,2025-05-06 23:17:05.634895
P0588,teacher,attempt_quiz,2025-04-24 05:26:00.223632
P0362,student,view_dashboard,2025-03-14 02:45:54.684969
P0760,teacher,view_report,2025-03-02 10:25:31.386696
S0558,parent,update_profile,2025-02-26 16:49:24.610835
S0301,student,attempt_quiz,2025-05-24 20:48:27.519950
P0761,parent,update_profile,2025-03-14 07:38:11.866907
S0926,teacher,view_dashboard,2025-03-01 10:29:39.006317
P0031,teacher,attempt_quiz,2025-01-15 12:12:45.685026
P0894,parent,chat_mentor,2025-03-26 15:07:44.043334
S0842,student,view_dashboard,2025-02-03 10:52:53.466457
P0938,student,view_dashboard,2025-02-05 12:19:08.625228
S0877,student,chat_mentor,2025-05-12 16:13:58.165228
S0826,teacher,update_profile,2025-03-18 10:55:56.049509
P0559,parent,update_profile,2025-02-26 17:50:07.105154
S0836,teacher,update_profile,2025-04-08 10:38:44.871331
S0151,student,attempt_quiz,2025-02-04 07:47:03.204038
P0161,teacher,update_profile,2025-05-16 22:00:05.484692
P0643,teacher,view_report,2025-02-14 21:09:49.092556
P0824,student,view_dashboard,2025-04-26 22:30:12.090555
P0503,student,attempt_quiz,2025-02-06 03:15:00.521836
S0381,parent,update_profile,2025-02-10 10:27:28.679230
